sentenceId,raw_text,aspectTerms,aspectCategories
6018,"Vải dày dặn đẹp, from rộng lắm, màu sắc chuẩn đẹp, săn sale quá rẻ luôn, sẽ quay lại ủng hộ shop nữa","[{'term': 'Vải dày dặn đẹp', 'polarity': 'positive'}, {'term': 'from rộng lắm, màu sắc chuẩn đẹp', 'polarity': 'positive'}, {'term': 'săn sale quá rẻ luôn, sẽ quay lại ủng hộ shop nữa', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}]"
5642,đúng với mô tả:tạm đúng chất liệu:không rõ nma mỏng k thấm nc màu sắc:đen áo tạm được hình in tưởng full áo nma chỉ đc ở giữa thôi chất liệu mỏng hình in cảm giác k chắc lắm dễ bong áo về có mùi hơi khó chịu lỗi chỉ khá nhiều với giá này thì hợp lý,"[{'term': 'chất liệu mỏng', 'polarity': 'negative'}, {'term': 'hình in cảm giác k chắc lắm dễ bong áo về có mùi hơi khó chịu lỗi chỉ khá nhiều', 'polarity': 'negative'}, {'term': 'với giá này thì hợp lý', 'polarity': 'neutral'}]","[{'category': 'Material', 'polarity': 'negative'}, {'category': 'Design', 'polarity': 'negative'}, {'category': 'Price', 'polarity': 'neutral'}]"
2937,"chất liệu:chất liệu vải tốt, thoáng mát màu sắc:màu sắc đẹp đúng với mô tả:form đẹp, đường may cẩn thận, giao hàng nhanh!","[{'term': 'chất liệu:chất liệu vải tốt, thoáng mát', 'polarity': 'positive'}, {'term': 'màu sắc:màu sắc đẹp', 'polarity': 'positive'}, {'term': 'form đẹp, đường may cẩn thận', 'polarity': 'positive'}, {'term': 'giao hàng nhanh', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}]"
5787,"Áo chất lượng okila lắm mn ạ, vải dày dặn ko bị mỏng quá đâu, sale mua còn giá 91k thôi nhận được em áo ưng ạ Vải mặc thoải mái sờ thích nhé, quá ổn Nên mua","[{'term': 'vải dày dặn ko bị mỏng quá đâu', 'polarity': 'positive'}, {'term': 'sale mua còn giá 91k thôi nhận được em áo ưng ạ', 'polarity': 'positive'}, {'term': 'Vải mặc thoải mái sờ thích nhé', 'polarity': 'positive'}, {'term': 'Áo chất lượng okila lắm mn ạ', 'polarity': 'positive'}, {'term': 'quá ổn Nên mua', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'Material', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
3093,màu sắc:đen chất liệu:thun mỏng đúng với mô tả:đúng mô tả áo đẹp mát thấm hút mồ hôi giao hàng nhanh và đóng gói cẩn thận,"[{'term': 'áo đẹp mát thấm hút mồ hôi', 'polarity': 'positive'}, {'term': 'giao hàng nhanh và đóng gói cẩn thận', 'polarity': 'positive'}, {'term': 'đúng với mô tả:đúng mô tả', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
12,"vải dày dặn, đường may đẹp , rất hài lòng sẽ ủng hộ lần sau.","[{'term': 'vải dày dặn', 'polarity': 'positive'}, {'term': 'đường may đẹp', 'polarity': 'positive'}, {'term': 'rất hài lòng', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
1912,"săn được deal cực ngon. giá chỉ bằng một nửa mà mua được chiếc áo chất lượng. áo mặc mát, size đúng kích thước, vải mềm. 5 sao cho shop nhé!","[{'term': 'áo mặc mát', 'polarity': 'positive'}, {'term': 'size đúng kích thước,', 'polarity': 'positive'}, {'term': 'vải mềm', 'polarity': 'positive'}, {'term': '5 sao cho shop nhé', 'polarity': 'positive'}, {'term': 'chiếc áo chất lượng', 'polarity': 'positive'}, {'term': 'săn được deal cực ngon. giá chỉ bằng một nửa', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'Material', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}]"
4853,áo rất đẹp nha. đóng hộp cũng rất lịch sự. nói chung là ưng nha,"[{'term': 'đóng hộp cũng rất lịch sự', 'polarity': 'positive'}, {'term': 'nói chung là ưng nha', 'polarity': 'positive'}, {'term': 'áo rất đẹp nha', 'polarity': 'positive'}]","[{'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
5838,"Vải dày dặn chất lượng , áo đẹp lắm , giá rẻ , đóng gói gọn gàng..","[{'term': 'Vải dày dặn chất lượng', 'polarity': 'positive'}, {'term': 'áo đẹp lắm', 'polarity': 'positive'}, {'term': 'giá rẻ', 'polarity': 'positive'}, {'term': 'đóng gói gọn gàng', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}]"
939,đẹp nhưng hơi mỏng mà với giá tiền này thì tốt,"[{'term': 'nhưng hơi mỏng', 'polarity': 'negative'}, {'term': 'mà với giá tiền này thì tốt', 'polarity': 'positive'}, {'term': 'đẹp', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'negative'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
6495,"Chất liệu:trăng Màu sắc:white Đúng với mô tả:đ Hàng tốt, giá hợp lý, giáo đúng giờ, nhanh chóng, sẽ ủng hộ shop thêm, thamkssddđx","[{'term': 'Hàng tốt', 'polarity': 'positive'}, {'term': 'giá hợp lý', 'polarity': 'positive'}, {'term': 'giáo đúng giờ, nhanh chóng', 'polarity': 'positive'}]","[{'category': 'General', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}]"
6057,Màu sắc:đen Chất liệu:vải Đúng với mô tả:đúng giao hàng cũng khá nhanh gói hàng cũng khá kĩ ạ áo đúng với hình shop tư vấn nhiệt tình ạ,"[{'term': 'giao hàng cũng khá nhanh gói hàng cũng khá kĩ ạ', 'polarity': 'positive'}, {'term': 'shop tư vấn nhiệt tình ạ', 'polarity': 'positive'}, {'term': 'áo đúng với hình', 'polarity': 'positive'}]","[{'category': 'Service', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
5719,"Hàng giao nhanh săn sale trên live có 78xu thui , nhận hàng quá là ưng í luôn màu sắc vải vóc giống hình nha , nói chung ưng lắm , ủng hộ Brand Việt Nam 5 sao","[{'term': 'Hàng giao nhanh', 'polarity': 'positive'}, {'term': 'săn sale trên live có 78xu thui', 'polarity': 'positive'}, {'term': 'nhận hàng quá là ưng í luôn màu sắc vải vóc giống hình nha , nói chung ưng lắm', 'polarity': 'positive'}]","[{'category': 'Service', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
2288,"sản phẩm của shop rất đẹp, dầy dặn, chất đẹp, mình rất ưng ý. với giá này mà mua được sản phẩm chất lượng như thế này thì quá tuyệt.","[{'term': 'sản phẩm của shop rất đẹp, dầy dặn, chất đẹp', 'polarity': 'positive'}, {'term': 'với giá này mà mua được sản phẩm chất lượng như thế này thì quá tuyệt', 'polarity': 'positive'}, {'term': 'mình rất ưng ý', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
468,"giao hàng nhanh, vải đẹp đường may chắc chắn giặt không bị ra màu. đã mua lần 2 rất ưng ý về chất lượng và kiểu dáng","[{'term': 'giao hàng nhanh', 'polarity': 'positive'}, {'term': 'đường may chắc chắn giặt không bị ra màu', 'polarity': 'positive'}, {'term': 'đã mua lần 2 rất ưng ý về chất lượng và kiểu dáng', 'polarity': 'positive'}, {'term': 'vải đẹp', 'polarity': 'positive'}]","[{'category': 'Service', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}, {'category': 'Material', 'polarity': 'positive'}]"
4887,"sản phẩm đúng mô tả, phù hợp với giá thành, đóng gói cẩn thận, vận chuyển nhanh","[{'term': 'phù hợp với giá thành', 'polarity': 'positive'}, {'term': 'đóng gói cẩn thận, vận chuyển nhanh', 'polarity': 'positive'}, {'term': 'sản phẩm đúng mô tả', 'polarity': 'positive'}]","[{'category': 'Price', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
6363,"Vải dày đẹp, đường may kĩ càng săn sale nên khá rẻ sẽ mua lại nhưng size hơi to","[{'term': 'Vải dày đẹp', 'polarity': 'positive'}, {'term': 'đường may kĩ càng', 'polarity': 'positive'}, {'term': 'săn sale nên khá rẻ', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}]"
656,"chất liệu:cotton màu sắc:xanh navy đúng với mô tả:đúng mình nhận hàng rất hài lòng cả về chất lượng áo lẫn shiper. chất mát, tôn dáng, giá rẻ. mình đang chuẩn bị đặt tiếp cho ông xã","[{'term': 'chất mát', 'polarity': 'positive'}, {'term': 'đúng với mô tả:đúng mình nhận hàng rất hài lòng cả về chất lượng áo lẫn shiper', 'polarity': 'positive'}, {'term': 'giá rẻ', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}]"
535,chất vải k như mong muốn nma giá rẻ nên ksao bù lại hình in đẹp chuẩn giao hàng nhanh,"[{'term': 'chất vải k như mong muốn', 'polarity': 'negative'}, {'term': 'nma giá rẻ nên ksao', 'polarity': 'neutral'}, {'term': 'bù lại hình in đẹp chuẩn', 'polarity': 'positive'}, {'term': 'giao hàng nhanh', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'negative'}, {'category': 'Price', 'polarity': 'neutral'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}]"
2125,áo về cũng nhanh vải ok la màu cung ok luôn mà giá thì rẻ,"[{'term': 'mà giá thì rẻ', 'polarity': 'positive'}, {'term': 'màu cung ok luôn', 'polarity': 'positive'}, {'term': 'vải ok la', 'polarity': 'positive'}, {'term': 'áo về cũng nhanh', 'polarity': 'positive'}]","[{'category': 'Price', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'Material', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}]"
4313,"chất liệu:cotton màu sắc:trắng đúng với mô tả:đúng chất đẹp hơi mỏng nhưng hợp với số tiền, hình in sắc nét, có kèm giấy thơm nên áo thơm lắm","[{'term': 'chất đẹp hơi mỏng', 'polarity': 'neutral'}, {'term': 'nhưng hợp với số tiền', 'polarity': 'neutral'}, {'term': 'hình in sắc nét', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'neutral'}, {'category': 'Price', 'polarity': 'neutral'}, {'category': 'Design', 'polarity': 'positive'}]"
209,"giao hàng nhanh, vải đẹp và mát, rất thích cách làm việc của shop. sẽ ủng hộ tiếp","[{'term': 'giao hàng nhanh', 'polarity': 'positive'}, {'term': 'vải đẹp và mát', 'polarity': 'positive'}, {'term': 'rất thích cách làm việc của shop. sẽ ủng hộ tiếp', 'polarity': 'positive'}]","[{'category': 'Service', 'polarity': 'positive'}, {'category': 'Material', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}]"
4730,quá ok luôn shop mặc vào vừa khít vải lại còn mềm mại thoáng mát nữa chứ,"[{'term': 'vải lại còn mềm mại thoáng mát nữa chứ', 'polarity': 'positive'}, {'term': 'mặc vào vừa khít', 'polarity': 'positive'}, {'term': 'quá ok luôn shop', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
6066,Chất liệu:cotton Đúng với mô tả:chuẩn Màu sắc:kem be Đúng mô tả vải đẹp huhu mua đi ae. Chin nhỗi vì ảnh không lq. Nhưng mò áo đẹp nha. Mình sợ không giống vải xấu lắm nhưng nhận hàng thích v. Lsau ủng hộ tiếp hihi,"[{'term': 'Nhưng mò áo đẹp nha', 'polarity': 'positive'}, {'term': 'nhưng nhận hàng thích v. Lsau ủng hộ tiếp hihi', 'polarity': 'positive'}, {'term': 'vải đẹp', 'polarity': 'positive'}]","[{'category': 'General', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}, {'category': 'Material', 'polarity': 'positive'}]"
6821,"Màu sắc:kem nhạt Chất liệu:vải thun như các brand khác Đúng với mô tả:đúng Bên ngoài áo nhìn cute lắm mn ơi, mình mặc dài vừa đến mông. Form đẹp nha, áo co giãn thấm hút mồ hôi cũng ok. Tầm giá này được vậy là quá ok rồi nè.","[{'term': 'Bên ngoài áo nhìn cute lắm mn ơi, mình mặc dài vừa đến mông. Form đẹp nha', 'polarity': 'positive'}, {'term': 'áo co giãn thấm hút mồ hôi cũng ok', 'polarity': 'positive'}, {'term': 'Tầm giá này được vậy là quá ok rồi nè.', 'polarity': 'positive'}]","[{'category': 'Design', 'polarity': 'positive'}, {'category': 'Material', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}]"
3635,màu sắc:khác hoàn toàn chất liệu:quá mỏng đúng với mô tả:ko đúng áo quá mỏng,"[{'term': 'chất liệu:quá mỏng', 'polarity': 'negative'}, {'term': 'áo quá mỏng', 'polarity': 'negative'}, {'term': 'màu sắc:khác hoàn toàn', 'polarity': 'negative'}]","[{'category': 'Material', 'polarity': 'negative'}, {'category': 'Material', 'polarity': 'negative'}, {'category': 'Design', 'polarity': 'negative'}]"
2771,áo rất đẹp chất cũng rất đẹp mặc thoải mái lên form rất ok mình là nữ mặc sai mờ nam rất đẹp cảm ơn shop shop còn đóng gói rất cẩn thận nữa ủng hộ lần sau,"[{'term': 'chất cũng rất đẹp mặc thoải mái', 'polarity': 'positive'}, {'term': 'lên form rất ok mình là nữ mặc sai mờ nam rất đẹp', 'polarity': 'positive'}, {'term': 'cảm ơn shop shop còn đóng gói rất cẩn thận nữa ủng hộ lần sau', 'polarity': 'positive'}, {'term': 'áo rất đẹp', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
3662,"chất liệu:tuyệt vời màu sắc:trắng chất lượng sản phẩm tuyệt vời, đúng với moi tả, mình đã mua 4 lần rồi. rất ứng ý, rẻ hơn so với chất lượng. sẽ ủng hộ shop nữa","[{'term': 'chất liệu:tuyệt vời', 'polarity': 'positive'}, {'term': 'rẻ hơn so với chất lượng', 'polarity': 'positive'}, {'term': 'chất lượng sản phẩm tuyệt vời, đúng với moi tả, mình đã mua 4 lần rồi. rất ứng ý,', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
6658,"Màu sắc:đen Đúng với mô tả:quá đúng Chất liệu:cotton áo đẹp lắm nha phù hợp với giá tiền chất vải dày dặn nói chung là rất ưng 9/10 nhe, nên mua","[{'term': 'áo đẹp lắm nha', 'polarity': 'positive'}, {'term': 'phù hợp với giá tiền', 'polarity': 'positive'}, {'term': 'chất vải dày dặn', 'polarity': 'positive'}, {'term': 'nói chung là rất ưng 9/10 nhe, nên mua', 'polarity': 'positive'}]","[{'category': 'General', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'Material', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
6109,"Áo xinh, màu đẹp giống ảnh, vải xịn, giao hàng nhanh, shop nhiệt tình","[{'term': 'Áo xinh', 'polarity': 'positive'}, {'term': 'màu đẹp giống ảnh', 'polarity': 'positive'}, {'term': 'vải xịn', 'polarity': 'positive'}, {'term': 'giao hàng nhanh, shop nhiệt tình', 'polarity': 'positive'}]","[{'category': 'General', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'Material', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}]"
5154,"chất liệu:như mô tả màu sắc:xanh navy đúng với mô tả:như mô tả đường may ổn, vải thì hơi thô, phù hợp với giá tiền","[{'term': 'vải thì hơi thô', 'polarity': 'neutral'}, {'term': 'đường may ổn,', 'polarity': 'positive'}, {'term': 'hợp với giá tiền', 'polarity': 'neutral'}]","[{'category': 'Material', 'polarity': 'neutral'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'neutral'}]"
5201,"shop nhiệt tình , gói hàng siêu ưng . đặc biệt là áo , chất vải siêu đẹp mà ở ngoài bán không bao giờ dưới 200k , tuy nhiên form áo hơi bé , nên nhích lên 1 size là oke .","[{'term': 'shop nhiệt tình , gói hàng siêu ưng', 'polarity': 'positive'}, {'term': 'tuy nhiên form áo hơi bé , nên nhích lên 1 size là oke .', 'polarity': 'neutral'}, {'term': 'chất vải siêu đẹp', 'polarity': 'positive'}]","[{'category': 'Service', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'neutral'}, {'category': 'Material', 'polarity': 'positive'}]"
240,"màu sắc:không ưa nha chất liệu:vải mỏng đúng với mô tả:3/10 kích thước khá vừa ý nhưng có tâm đi shop ơi cái chữ nó in không giống tẹo nào luôn ý shop , vải cũng mỏng th tiền nào của nấy cho 4 sao mong shop chụp ảnh có tâm xíu đừng sài ảnh mạng, đóng gói đẹp cẩn thận","[{'term': 'vải cũng mỏng', 'polarity': 'negative'}, {'term': 'đóng gói đẹp cẩn thận', 'polarity': 'positive'}, {'term': 'đúng với mô tả:3/10', 'polarity': 'negative'}]","[{'category': 'Material', 'polarity': 'negative'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'negative'}]"
5420,chắc lượng sản phẩm tuyệt vời áo đẹp. hút mồ hôi tốt tụi co giãn tốt size đúng như đã miêu tả giao hàng nhanh còn có thư cảm ơn mua lần đầu như rất ưng sẽ có lần hai và lần 3 nữa like shop,"[{'term': 'hút mồ hôi tốt tụi co giãn tốt', 'polarity': 'positive'}, {'term': 'giao hàng nhanh còn có thư cảm ơn mua lần đầu như rất ưng sẽ có lần hai và lần 3 nữa like shop', 'polarity': 'positive'}, {'term': 'chắc lượng sản phẩm tuyệt vời áo đẹp', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
2695,áo đẹp lắm lun chất vải thì quá ok với giá tiền như vậy lại có một cái ao. hơi bị xịn lần sau sẽ tiếp tục ủng hộ shop,"[{'term': 'vải thì quá ok', 'polarity': 'positive'}, {'term': 'với giá tiền như vậy lại có một cái ao. hơi bị xịn lần sau sẽ tiếp tục ủng hộ shop', 'polarity': 'positive'}, {'term': 'áo đẹp lắm lun chất', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
1768,"shop hỗ trợ giao nhanh cho mình do mình cần gấp, áo vải đẹp form chuẩn rất đáng đồng tiền.","[{'term': 'áo vải đẹp', 'polarity': 'positive'}, {'term': 'form chuẩn', 'polarity': 'positive'}, {'term': 'shop hỗ trợ giao nhanh cho mình do mình cần gấp', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}]"
2603,"đóng gói rất đẹp, có lời cám ơn rất chu đáo nữa. mình to béo mà vẫn có size 3xl mặc vừa, chất liệu mát mẻ. sẽ ủng hộ shop nhiều nữa.","[{'term': 'chất liệu mát mẻ', 'polarity': 'positive'}, {'term': 'mình to béo mà vẫn có size 3xl mặc vừa', 'polarity': 'positive'}, {'term': 'đóng gói rất đẹp, có lời cám ơn rất chu đáo nữa', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}]"
3727,sản phẩm phù hợp giá tiền. đóng gói sản phẩm cẩn thận. sản phẩm không nóng.,"[{'term': 'sản phẩm không nóng', 'polarity': 'positive'}, {'term': 'sản phẩm phù hợp giá tiền', 'polarity': 'positive'}, {'term': 'đóng gói sản phẩm cẩn thận', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}]"
4651,"sản phẩm tốt, giá thành đi liền với chất lượng, giao hàng nhanh","[{'term': 'giá thành đi liền với chất lượng', 'polarity': 'positive'}, {'term': 'giao hàng nhanh', 'polarity': 'positive'}, {'term': 'sản phẩm tốt', 'polarity': 'positive'}]","[{'category': 'Price', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
6742,"Chất liệu:mịn Màu sắc:trắng rất đẹp, vải mịn không bị nóng, nên mua nha mọi người, mình mua theo chiều cao chứ ko theo cân nặng, rất vừa ko rộng k chật m65","[{'term': 'rất đẹp,', 'polarity': 'positive'}, {'term': 'vải mịn không bị nóng', 'polarity': 'positive'}, {'term': 'nên mua nha mọi người', 'polarity': 'positive'}]","[{'category': 'General', 'polarity': 'positive'}, {'category': 'Material', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
5872,"Đúng với mô tả:đúng Màu sắc:trắng Chất liệu:cotton Lần đầu mua hàng của shop mình thấy ưng lắm nha, áo dày dặn mát, lên form siu đẹp khác hoàn toàn mấy áo giá same thế mà chất lượng k mong đợi. Mình m56,48kg định mua size L nhưng mà thấy các bạn đánh giá size M cx rông nên mua thử thấy đúnv phết","[{'term': 'áo dày dặn mát', 'polarity': 'positive'}, {'term': 'lên form siu đẹp', 'polarity': 'positive'}, {'term': 'Lần đầu mua hàng của shop mình thấy ưng lắm nha', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
1709,"vải tốt, k có chỉ thừa, màu đẹp, gói hàng cẩn thận,","[{'term': 'vải tốt', 'polarity': 'positive'}, {'term': 'k có chỉ thừa, màu đẹp', 'polarity': 'positive'}, {'term': 'gói hàng cẩn thận', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}]"
528,giao hàng nhanh mua lúc sale giá hạt rẻ mà chất lượng quá là ổn mặc nhẹ chất mát,"[{'term': 'mặc nhẹ chất mát', 'polarity': 'positive'}, {'term': 'chất lượng quá là ổn', 'polarity': 'positive'}, {'term': 'giao hàng nhanh', 'polarity': 'positive'}, {'term': 'mua lúc sale giá hạt rẻ', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}]"
4056,"chất liệu:đẹp đúng với mô tả:10đ ,  rẻ ","[{'term': 'chất liệu:đẹp', 'polarity': 'positive'}, {'term': 'rẻ', 'polarity': 'positive'}, {'term': 'đúng với mô tả:10đ', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
3025,"màu sắc:xanh navy đóng gói cẩn thận, chắc chắn, bao bì đẹp. sản phẩm mỏng, mát, màu sắc giống mô tả.","[{'term': 'sản phẩm mỏng, mát', 'polarity': 'positive'}, {'term': 'màu sắc giống mô tả.', 'polarity': 'positive'}, {'term': 'đóng gói cẩn thận, chắc chắn, bao bì đẹp', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}]"
6003,Chất liệu:đẹp vừa giá tiền Màu sắc:đẹp đúng màu Đúng với mô tả:from đẹp,"[{'term': 'Chất liệu:đẹp', 'polarity': 'positive'}, {'term': 'vừa giá tiền', 'polarity': 'positive'}, {'term': 'Màu sắc:đẹp đúng màu', 'polarity': 'positive'}, {'term': 'from đẹp', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}]"
5604,"mua lần thứ 2 vì sản phẩm đẹp. chất lượng tốt. giá hợp lý. vải đẹp lắm. giao hàng nhanh. sẽ ủng hộ shop khi có nhu cầu. mình 1m67, 52kg mặc vừa size m.","[{'term': 'vải đẹp lắm', 'polarity': 'positive'}, {'term': 'giá hợp lý', 'polarity': 'positive'}, {'term': 'mua lần thứ 2 vì sản phẩm đẹp. chất lượng tốt', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
3928,"màu sắc:đẹp đúng với mô tả:y hệt mô ta của shop shop giao hàng nhanh, sản phẩm đẹp, đường may đẹp. giá hợp lý. màu sắc chất lượng tốt.","[{'term': 'đường may đẹp', 'polarity': 'positive'}, {'term': 'giá hợp lý.', 'polarity': 'positive'}, {'term': 'shop giao hàng nhanh', 'polarity': 'positive'}, {'term': 'màu sắc chất lượng tốt.', 'polarity': 'positive'}, {'term': 'màu sắc chất lượng tốt.', 'polarity': 'positive'}]","[{'category': 'Design', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'Material', 'polarity': 'positive'}]"
4113,"chất liệu:thoang mat màu sắc:xanh aqua đúng với mô tả:chất liệu vải tốt mặc rất thoáng, thoải mái chất lượng sản phẩm tốt, đóng gói cẩn thận. rất ưng ý. sẽ luôn ủng hộ colmate","[{'term': 'chất liệu vải tốt mặc rất thoáng, thoải mái', 'polarity': 'positive'}, {'term': 'chất lượng sản phẩm tốt', 'polarity': 'positive'}, {'term': 'đóng gói cẩn thận', 'polarity': 'positive'}, {'term': 'rất ưng ý. sẽ luôn ủng hộ colmate', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
2378,màu sắc:màu nhạt lắm chất liệu:vải mỏng đúng với mô tả:khác hoàn toàn,"[{'term': 'chất liệu:vải mỏng', 'polarity': 'negative'}, {'term': 'màu sắc:màu nhạt lắm', 'polarity': 'negative'}, {'term': 'đúng với mô tả:khác hoàn toàn', 'polarity': 'negative'}]","[{'category': 'Material', 'polarity': 'negative'}, {'category': 'Design', 'polarity': 'negative'}, {'category': 'General', 'polarity': 'negative'}]"
