id	original_sentence	aspect	label_id	label
43#58#0	chất liệu:chất vải mềm mại giao hàng nhanh.màu săc hài hoà,sẽ ủng hộ shop tiếp.	Design	0	positive
81#98#0	mua nhiều lần rồi và sẽ còn ủng hộ dài dài nữa vải nhẹ nhanh khô thấm mồ hôi tốt mặc rất thoải mái	Design	0	positive
50#102#0	đúng với mô tả:ok màu sắc:ok đẹp chất liệu:ok tốt mình mua 2 cái áo trắng và đen mà 1 cái to 1 cái nhỏ	Design	2	negative
44#53#0	áo chất vải đẹp ! quá đẹp so với giá tiền ! đúng form ! nên mua lắm mn nhé ! shop nhiệt tình và có quà tặng cực thích !	Design	0	positive
86#117#0	Chất liệu:cotton Đúng với mô tả:đúng với mô tả Màu sắc:đen Hàng đẹp, giao hàng nhanh, không có chỉ thừa, hình in được	Design	0	positive
79#98#0	Giao hàng nhanh, chất vải dày dặn, không nhăn nhưng có lẽ mặc lên sẽ hơi nóng, hình in đẹp sắc nét, m74 55kg mặc size l hơi rộng 1 xíu nhưng vẫn oke	Design	0	positive
87#287#0	chất liệu:ổn so tầm giá màu sắc:đúng đúng với mô tả:đúng sản phẩm khá ok với giá tiền, có một vài chỗ chỉ chưa được gọn đẹp lắm nhưng vẫn chấp nhận được. còn áo trắng như trong hình thì phần viền bên trong cổ không trắng hẳn luôn, cái này khác so với trên clip hơi k hài lòng chỗ này lắm. mong shop cải thiện vấn đề này. áo tốt giá tốt ổn	Design	2	negative
42#49#0	vải đẹp, mỏng, vải hơi nóng, thấm mồ hôi. màu đẹp, hài lòng.	Design	0	positive
11#44#0	Màu sắc:be Áo khá dài rộng rãi nhe, màu xinh, chất vải cũng mát, sờ thích cựccccc	Design	0	positive
46#72#0	áo đẹp. vải dày dặn, mịn mướt, không bị nhăn. size chuẩn. form cũng được.	Design	0	positive
53#83#0	chất liệu:mát mẻ thoáng màu sắc:trắng đúng với mô tả:còn chút chỉ thừa nói chung ổn 	Design	1	neutral
34#85#0	Đúng với mô tả:đúng Màu sắc:trắng Áo form đẹp, cổ áo đẹp, m5 49kg mặc size M đẹp nhe! Rẻ nên mua Fb bù là cổ khá nhỏ huhu	Design	0	positive
13#23#0	chất liệu:ok màu sắc:ok đúng với mô tả:ok sản phẩm ok ổn hình ảnh mang tính chất minh hoạ lấy xu 200	Design	0	positive
22#35#0	ok lắm nha sp khá đẹp mặc khá thích mát lắm nha mn nên mua để mặc nha	Design	0	positive
21#102#0	giao hàng cực nhanh. áo nhỏ hơn bị ngã vàng chứ k trắng tinh. áo lớn thì dính gì đó màu hồng k giặt ra	Design	2	negative
66#119#0	nói ntn nhỉ? hihi ko nghĩ vs giá 90k/áo mà tậu đc cái áo đẹp ntn. từ đường may cho tới phom dáng. vô cùng hài lòng luôn.. thanks shop . sẽ quay lại lần sau 	Design	0	positive
153#227#0	Áo cute lớm nha mọi người. Mặc mát, thoải mái, vải okela quá chừi. Săn sale trên live giá cũm ngon nựa. Sốp rep tin nhắn cute lém. Sẽ quay lại ủng hộ ạ. Mình 1m60 55kg nha mặc qua nửa mông á, thoải mái chứ khum bị chật hay ngắn	Design	0	positive
38#54#0	giao hàng nhanh. chất vải có vẻ nóng. màu nhìn hơi già. hơi thất vọng. so với giá thì hơi đắt. nhưng mua đợt giảm giá nên chấp nhận được	Design	2	negative
75#132#0	đúng với mô tả:khong đúng lắm chất liệu:thun mỏng màu sắc:1 đen 1 trắng áo tulip đen nhìn hơi xấu tulip trắng ổn có điều hình in nhỏ	Design	1	neutral
96#122#0	áo ở shop thì khỏi bàn rồi, chất lượng sản phẩm tuyệt vời giao hàng nhanh và đóng gói cẩn thận, màu ở ngoài nhìn trẻ trung lắm size chuẩn m68 68kg size l vừa in	Design	0	positive
32#59#0	màu sắc:xanh a qua chất thoáng, form đẹp, đường may sắc nét, đóng gói cẩn thận	Design	0	positive
22#60#0	mk thấy chất hơi nhão áo fom cổ khá rộng với mk thì hơi ngắn nch phù hợp với giá tiền	Design	2	negative
8#26#0	áo đẹp, vừa vặn, đúng size, vải mặc mát k bị nóng, nhưng chỗ tay áo gắng cái nhãn bị lỗi k đc đẹp	Design	1	neutral
46#68#0	chất liệu:mát, mềm mịn, sờ cảm giác rất thích màu sắc:đúng với mô tả đúng với mô tả:chuẩn không cần chỉnh	Design	0	positive
32#43#0	Màu sắc:kem Đúng với mô tả:đúng Hình in đẹp, vải đẹp, giao hàng rất nhanh nha, chất lượng lắm	Design	0	positive
133#145#0	chất liệu:coton màu sắc:xanh aqua đúng với mô tả:đúng 100% đã nhận được hàng. áo mua biếu bố mặc rất đẹp và vừa chất vải mềm mịn mát fom áo chuẩn. sẽ còn mua tiếp	Design	0	positive
96#159#0	áo nhận đẹp, vải xịn xò mát, chất thun thể thao co giãn tốt. hài lòng với sản phẩm và giá tiền. hình chụp lên màu bị sáng nên ko chuẩn chứ màu ở ngoài đẹp lắm.	Design	0	positive
12#24#0	vải mát mịn,tông màu đẹp,đóng gói cẩn thận ko hư lỗi phom áo,đặc biệt shop còn tăng thẻ dt 10k ,nhưng mình hok nhận ,chúc shop phát trien hơn	Design	0	positive
22#73#0	shop tư vấn tận tình, màu áo ngoài rất đẹp, bố mình m72, 67 kg mặc vừa in, có điều chất sẽ ko đc mát lắm	Design	0	positive
54#122#0	hàng đợt này của colmate chất lượng đi xuống thấy rõ. cùng là size l như những lần khác nhưng áo nhỏ hơn và ngắn hơn trước. chất vải ko như lần trước, nóng và mình mặc chưa đến 4 ngày đã bị xù lông trước giờ tin tưởng mua colmate rất nhiều nhưng lần này thật sự rất thất vọng. giá thành càng ngày càng lên nhưng chất lượng lại đi xuống	Design	2	negative
70#157#0	hàng colmate thì bao êm bao phê nói chung 2 con áo tầm giá này khá ok mình 55kg 1m68 chọn size l cũng khá ok.nếu các b muốn rộng rãi..chứ size m thì hơi ngắn	Design	1	neutral
0#47#0	áo in chữ phía sau nhìn thấy nên ko thẩm mỹ lắm. quần sịp thì nhìn lưng quần có vẻ tốt . ko biết có mau giãn ko . màu quần ko đẹp lắm. tạm được nên cho shop 3 sao	Design	2	negative
56#68#0	áo mùi hơi hôi. giá rẻ nên chấp nhận đc. áo giống hình. lên form đẹp	Design	0	positive
37#66#0	sản phẩm tốt. giao hàng nhanh chóng. đúng màu. đúng size. form đẹp	Design	0	positive
72#93#0	Màu sắc:đen Đúng với mô tả:đúng Chất liệu:vải Giao hàng nhanh , áo đẹp ,hình in bên ngoài xịn áo vải mát ,giặt ra cả đống màu ,trong áo cả đống lông của áo mặc đen thui người	Design	0	positive
8#16#0	áo đẹp, dáng đẹp, chất đẹp, săn được sale nữa nên giá lại đẹp . nói chung đẹp, nên mua . đóng gói thì xịn xò.	Design	0	positive
59#85#0	Đúng với mô tả:đúng Màu sắc:hồng nhạt Chất liệu:thun coton Áo dễ thương, màu xinh xễu, giá cả học sinh, thơm mùi vải, giao hàng nhanh, quá tuyệt vời	Design	0	positive
40#60#0	áo polo rất đẹp, giống y hình, vải mềm. áo thun tay hơi ngắn. sẽ mua lại!	Design	1	neutral
32#49#0	đúng với mô tả:không đúng mô tả màu sắc:không đẹp chất liệu:vải mỏng hình in trên áo không giống mẫu	Design	2	negative
43#125#0	Màu sắc:ngà ngà Áo tạm ổn phù hợp giá tiền nhưng khi nhận được áo thì phần ống tay bị mấy vệt đen ko biết có giặt ra đc không	Design	2	negative
75#109#0	đúng với mô tả:cũng đúng màu sắc:trắng chất liệu:vải áo rẻ , vải cũng ok , phần cổ với phần tay máy kiểu gì ý , nói chung là cũng ôk	Design	2	negative
62#75#0	đặt hàng lần thứ 2 rồi. vẫn rất hài lòng về sản phẩm. vải dày đường may đẹp.	Design	0	positive
130#141#0	không nghĩ là với giá này mình lại mua được áo với chất lượng trên cả tuyệt vời. shop giao hàng cực nhanh. áo đứng form, vải tốt. màu rất đẹp. có cơ hội mình sẽ tiếp tục ủng hộ shop 	Design	0	positive
27#97#0	vải colmate rất đẹp và mát nhưng có cái áo màu trắng, mình vừa khui hàng đã thấy áo bị lủng 1 lỗ, mong shop khi giao hàng kiểm hàng kỹ hơn, mình thấy thất vọng	Design	2	negative
235#276#0	Chất liệu:mỏng Đúng với mô tả:đúng Màu sắc:màu nâu nhưng ở ngoài màu nó bị bạc với cũ Áo mỏng thôi hình in như hình ok bám vải, thấm hút mồ hôi. Sau lưng áo có khâu tag da màu đen 1m68 mặc size L nhé. Giao hàng nhanh áo về hơi có mùi. Đường may cẩn thận dày dặn, cổ có bo chun, áo mặc sẽ bị phai màu nhưng không bị rão đâu	Design	0	positive
18#75#0	chất vải khá mát, kiểu đơn giản dễ phối , áo màu ở ngoài tươi hơn trên hình	Design	0	positive
66#73#0	mua giá sale nên khá ổn, chất tưởng mát nhưng ko mát lắm đâu nhé, phom ok	Design	0	positive
8#21#0	ok đó , mặc đúng form , vải cũng đc , nói chung đáng tiền	Design	0	positive
68#101#0	áo dày dặn, chất liệu rất ok nhé, không nhão nhão như shop khác đâu form slimfit mặc đứng áo dáng đẹp. shop giao hàng nhanh, hỗ trợ rất nhiệt tình. đúng là top 1 	Design	0	positive
98#208#0	Chất liệu:đúng Màu sắc:ok Đúng với mô tả:đúng mình đặt 3 áo 1 lúc, mình thử cả 3 thì thấy khá ưng nhưng muốn góp ý với shop chút là để cổ áo rộng ra chútt, tay áo ngắn lại chút thì áo sẽ xinh hơn rấc nhìu nhé	Design	1	neutral
124#175#0	chất liệu:thoáng mát màu sắc:đẹp, phù hợp đúng với mô tả:ok giao hàng nhanh chóng, đóng gỏi kĩ lưỡng, chất liệu thoáng mát, bận ok, thoải mái, mình 65kg - xl bận là vừa chuẩn.	Design	0	positive
42#92#0	chất liệu:cotton màu sắc:đen vải khô cực, cổ áo thì ôm sát mặc rất khó chịu, form áo hơi xấu. design đẹp nhưng chất lượng tệ nhé :)	Design	2	negative
20#36#0	giao hàng khá chậm, hình in kém, xấu, vải mỏng, mà giá khá cao hơn các áo khác:< không giống như tưởng tượng	Design	2	negative
185#292#0	giao hàng khác tỉnh trong mùa dịch này khá nhanh, đóng gói bên ngoài túi zip dày bên trong có thêm môtu túi đựng áo riêng, áo vải cotton mềm đẹp, vải này giặc máy thoải mái luôn ấy. ba m cao 1m7 65 cân mặc xl thoải mái vừa đẹp, đúng màu xanh coban nhé do hình chụp chá nắng nên màu trông khác.	Design	0	positive
43#53#0	chất liệu:hơi mỏng đúng với mô tả:tạm được màu sắc:ok	Design	0	positive
150#194#0	chất liệu:vải thể thao nhưng mặc nhìn sang màu sắc:xanh lá đậm-đen áo màu đẹp kiểu xanh cổ vịt, xanh lá cây đậm gần màu đen. chất vải thoáng mau khô. 63kg sile l mặc ok vừa thoải mái, độ dài vừa	Design	0	positive
33#44#0	đúng với mô tả:tốt chất liệu:tốt màu sắc:tốt thêm năm mươi ký tự để nhận xu để nhận hai trăm xu..	Design	0	positive
97#111#0	áo ổn lắm ạ, chồng em ưng lắm, sẽ ủng hộ lần sau, video em chỉ để lấy xu. còn ảnh là chuẩn. nhận chuẩn màu luôn	Design	0	positive
127#186#0	Chất liệu:tạm được Màu sắc:ổn Đúng với mô tả:đúng Áo tạm ổn, nhìn khá đẹp nhưng khuyên mọi người nên cân nhắc trước khi mua ạ. Hình in tuy đẹp nhưng dễ bị bong nhất là những chi tiết nhỏ. Mặc vào vải nóng lắm, oi oi	Design	1	neutral
37#49#0	áo đẹp tuyệt vời luôn ạ, vải mềm mịn áo đúng from đóng gói cẩn thận đẹp nữa..	Design	0	positive
58#299#0	thật sự khá thất vọng về áo tuy mình khá thích chất áo và chất hình in vì sợ hình in khá mịn áo lúc mở ra rất thơm nma khi giặt ( giặt bằng nước bình thường không giặt bằng nước nóng sử dụng móc không làm mất dáng áo ) khi mà mình phơi đến lúc khô thì nó bị co áo ấy co về chiều dài áo khoảng 5cm :(	Design	0	positive
12#48#0	áo chất ổn. màu giống hình. bảng size khá chuẩn. giao hàng nhanh	Design	0	positive
14#60#0	màu sắc:trắng hàng đg chỉ thừa nhiều với chỉ ko đc chắc chắn	Design	2	negative
113#211#0	màu sắc:màu be nhưng ở ngoài kiểu giống màu trắng hơn chất liệu:vải tổ ong hay sao á. mình nghĩ vải sẽ ko xù đâu mình m50 42kg thấy áo vừa người nhưng tôn dáng. ai thích form rộng thì chỉ cần lên 1 size thoi nhé	Design	0	positive
51#62#0	Mình cao m55, 47kg mặc sz m vừa nha. Chất cũng mát hình in đẹp, shop giao hàng nhanh	Design	0	positive
39#75#0	đúng với mô tả:đúng chất liệu:vải mỏng màu sắc:nâu màu hơi nhạt so với hình và hơi mỏng cân nhắc khi mua nhé mng	Design	2	negative
9#20#0	áo mỏng, có chỉ thừa, nên mua áo màu, nma giá rẻ nên khong hi vọng nhiều	Design	2	negative
7#20#0	Áo đẹp nhưng hơi to, shop giao nhầm màu cho mình nhưng thôi không sao	Design	2	negative
51#63#0	chất liệu:xấu màu sắc:vàng chói đúng với mô tả:sai size nhỏ xấu vải mỏng ,áo này cho không còn không muốn lấy ạ,thực sự xấu lắm mn ơi mình lười chụp ảnh ý chứ nhìn áo còn kh muốn cầm mà;)))	Design	2	negative
0#17#0	áo lên chuẩn form vải mặc thoáng mát chất lượng in hơi tệ.	Design	1	neutral
15#54#0	rất đáng tiền. thật sự quá ưng từ chất vải đến form áo. quá đẹp. sẽ ủng hộ shop nhiều lần nữa….	Design	0	positive
31#78#0	màu sắc:đúng chất liệu:vải xấu hình in nhỏ kh phải hình thêu chỉ như trên hình nói chung xấu	Design	2	negative
52#160#0	tệ cực ko ngờ vs giá đó mà áo như tờ giấy mỏng dính hình in tạm ổn chỉ thưa nhiều thua cả áo 35k ngoài chợ quá tệ :) mắc vô ôm sát vô người như áo con nít á :))	Design	2	negative
103#129#0	Màu sắc:đúng Chất liệu:tốt, mát mẻ Đúng với mô tả:chuẩn Áo đẹppp lắm, chất liệu chắc chắn, thoáng mát, đường kim mũi chỉ gọn gàng. Ngon bổ rẻ nha	Design	0	positive
39#60#0	chất liệu:hơi mỏng đúng với mô tả:đúng màu sắc:đẹp e này tốt	Design	0	positive
31#48#0	Màu sắc:be Chất lượng rất tốt ,hình in sắc nét ,shop rất nhiệt tình, giao hàng nhanh . Lần sau sẽ ủng hộ nhiều lần	Design	0	positive
58#73#0	màu sắc:đen (m) chất liệu vải không được đẹp , hơi mỏng , áo nhỏ hơi chật nếu mọi người có đặt thì đặt size lớn hơn một chút là đc	Design	2	negative
17#58#0	hàng giao nhanh, đúng size, đúng màu, chồng mình rất thích. nghe bảo nhận được thẻ cào 10k nữa, hi vọng shop thấy đánh giá của mình….	Design	0	positive
30#71#0	sản phẩm đẹp so với giá tiền. màu thực tế khác một chút so với hình ảnh. cao 1,68 nặng 65 mặc size l là vừa ôm.	Design	1	neutral
53#230#0	áo đẹp chất ở trong mát ở ngoài dày dặn ko phải nóng mình cao 1m54 nặng 50kg mặc size l nó dài hơn hông một chút tay áo không phải tay lỡ mặc lên form cx ok cổ áo thì vừa ko bị trễ ai muốn mặc dáng oversize thì nên mua size to hơn mình có chút ko hài lòng về shop . shop nhắn tin tư vấn vs khách thì trống không thái độ mình ko hài lòng nh bù lại áo cx ok nhé với cả áo ko có mác gắn phía sau hơi thất vọng	Design	1	neutral
15#63#0	Áo đẹp mng ơi, hình in sắc nét mong là sẽ k bị bong ra khi giặt, áo dày dặn lắm lúc nhận hàng mình cầm thấy nặng tay mà bất ngờ luôn ấy. Chưa thử mặc ra ngoài nhưng có lẽ là sẽ hơi nóng, mng xem chất vải như ảnh 4 của mình nhé. Sau lưng có tag nhựa tên của hãng, ống tay áo bên trái cũng có nhe. Xét về tổng quan thì mình thấy k có gì để chê, trc giờ chưa từng thử qua quần áo của local brand nào, thấy shop này đánh giá ok mà đồ cũng đẹp nên đặt thử ai ngờ quá ưng luôn. Chính thức trở thành fan của Cloudzy nhé ạ. Săn sale hậu 8/8 chốt được con áo 88k mê quá ạ 😆	Design	0	positive
191#299#0	không hiểu sao cmt khen hình sắc nét nhưng mình nhận được hình in rất lem nhem. in không cắt rõ mấy đường nét, mất dấu kem tràng tiền,.. áo vải cũng mỏng chứ không dày dặn mát như mình nghĩ. còn lỗi có vết thun khâu dính vào trong áo như này nữa. rút ra kh đc để lại thì mất thẩm mỹ vì ngay trước cổ	Design	2	negative
7#22#0	Áo đẹp hình in sắc nét chất vải mềm giao hàng nhanh đóng gói cẩn thận	Design	0	positive
66#107#0	chất liệu:ok màu sắc:xanh đúng với mô tả:chính xác mình mua tặng, cực ưng vì đúng size và đúng màu họ thích; có cả hộp xinh xinh!	Design	0	positive
8#32#0	áo đẹp, màu sắc áo như quảng cáo; shop đóng gói hàng nhanh, trả lời tn thân thiện, nhiệt tình, mình đặt nhầm size áo liên hệ shop thì shop rất nhiệt tình đổi cho mình; thiệt sự shop làm việc rất rất rất có tâm luôn á. sẽ tiếp tục ủng hộ	Design	0	positive
115#267#0	Chất liệu:vair cotton Màu sắc:be Đúng với mô tả:đúng nha áo đẹp vải dày dặn và lên from khá ok nha nói chung là ổn có điều hơi buồn vì cái chữ in của mình lúc giao về đã bị bung ở trên nên thấy khá thất vọng, thêm nữa là bên trong không có giấy thơm ấy nên áo hơi hôi	Design	2	negative
69#100#0	đúng với mô tả:không đúng mô tả màu sắc:không đẹp chất liệu:vải mỏng hình in trên áo không giống mẫu	Design	2	negative
0#18#0	size s bé hơn ng t	Design	2	negative
56#97#0	lần đâu mua rất oki nê mua lại lần 2 và rất thất vọng ạ áo xấu k đúng phom như bị lỗi cực kì xấuu đành phải đánh 1 sao thoi ạ	Design	2	negative
0#10#0	áo màu đẹp & đúng như hình quảng cáo, chất vải mình sờ thấy mềm, mát, nói chung là ưng ý. nếu mặc thấy hợp sẽ ủng hộ shop những lần sau.	Design	0	positive
33#52#0	áo rất rất đẹp nha mọi người ơi, áo lên form cực đẹp. giá thì khỏi bàn, giá hạt dẻ mà sp quá ưng. chắc chắc sẽ mua lại áo từ bên shop	Design	0	positive
100#112#0	Màu sắc:hong pastel Chất liệu:cotton Đúng với mô tả:dung Áo bên ngoài màu hồng pastel, chất khá ổn, form to rộng	Design	1	neutral
97#110#0	chất liệu:thoáng mát màu sắc:đúng đúng với mô tả:đúng đóng gói rất cẩn thận chất vải thoáng mát, đường may đẹp rất ưng ý sẽ ủng hộ lần sau	Design	0	positive
128#175#0	mua cho anh xã, tính mua chơi thôi vì rẻ quá nên lựa đủ màu. ai dè nhận đc hàng đẹp và chất lượng quá trời  chất vải okela lắm, đường may ở cổ chả khác gì áo hịn 300-400k luôn. đáng mua lắm nha	Design	0	positive
64#87#0	chất liệu:vải mỏng, khô màu sắc:trắng đúng với mô tả:không đúng in chữ bị lệch, dễ bong và nhìn trân vải cực mỏng, thua cả giấy ăn, khô nóng chuẩn bị hàng lâu, chậm chạp mua phí tiền thực sự	Design	2	negative
48#55#0	shop đóng gói hàng cẩn thận, chất lượng áo đẹp. mặc vừa. với giá tiền mình cảm thấy là rất oke. sẽ tiếp tục ủng hộ	Design	0	positive
82#96#0	chất liệu:vải dày màu sắc:áo polo màu xám nhạt. đúng với mô tả:10/10 áo vải dày . form đẹp chuẩn. shop giao hàng nhanh. sẽ ủng hộ shop lâu dài	Design	0	positive
156#176#0	Đúng với mô tả:dung voi quang cao Chất liệu:thun cotton Màu sắc:trắng và xám đậm Đã mua của shop mấy lần rồi nên yên tâm về chất lượng ạ. Chất vải dày dặn, k chỉ thừa, hình đẹp	Design	0	positive
53#92#0	đúng với mô tả:đúng màu sắc:nâu chất liệu:mịn , mỏng không như mình nghĩ mình mặc hơi rộng ý nên cân nhắc nha	Design	2	negative
80#143#0	màu sắc:đẹp đúng với mô tả:chuẩn chất liệu:tốt áo đẹp lắm, shop thật dễ thương. shop nên để thêm size 3xl cho mọi người có thêm sự chọn lựa nhé.	Design	0	positive
58#70#0	giao hàng nhanh chất lượng ổn định và nhanh chóng vải đẹp fom chuẩn ok ok ủng hộ shop nha	Design	0	positive
84#97#0	màu sắc:đẹp đúng với mô tả:y hệt mô ta của shop shop giao hàng nhanh, sản phẩm đẹp, đường may đẹp. giá hợp lý. màu sắc chất lượng tốt.	Design	0	positive
69#112#0	Vải dày dặn nhưng ko bị nóng và form áo rất là phù hợp với giá tiền, mình m63 63kg mặc L siêu rộng rãi thoải mái	Design	0	positive
24#60#0	màu sắc:đúng cổ lệch và rất nhiều chỉ thừa bulong in mất nét áo thì rất ổn	Design	2	negative
51#79#0	màu sắc:trắng chất liệu:mỏng nhé đúng với mô tả:ko đọc ko bt áo bé so với người	Design	2	negative
85#92#0	chất lượng sản phẩm của colmate thì ko có gì phải bàn, áo vải thun thể thao mặc mát, lịch sự, làm quà tặng cho bạn mình	Design	0	positive
36#54#0	mua lần thứ 2 của shop rồi. áo đẹp, đường may cẩn thận, vải mát. hài lòng	Design	0	positive
83#91#0	áo vải đẹp, khi có sự cố ship ko lấy được hàng mình phản hồi shop xử lý rất nhanh. form đẹp giá cả phải chăng. sẽ ủng hộ nhiều lần nữa	Design	0	positive
75#143#0	chất liệu:vải cotton màu sắc:xanh bóng đêm đúng với mô tả:rất giống mô tả, size áo đúng với bảng quy đổi. còn đc tặng thước đo kiu cute nx hjhj	Design	0	positive
0#36#0	màu sắc:nhìn màu cũ giống trung niên	Design	1	neutral
0#34#0	fom áo chật vai, khuy thì may lệch. mặc tạm thì đc chứ k ưng lắm đâu	Design	2	negative
59#87#0	nên mua nhé! giá rẻ nhưng chất lượng, vải mát, co dãn tốt. đường may tốt ko có chỉ thừa. cho 5 sao lần sau ủng hộ	Design	0	positive
113#177#0	màu sắc:đúng chất liệu:hơi mỏng đúng với mô tả:đúng theo mình thấy thì với giá tiền này áo như vậy cũng hợp lý , nhm mình cao m7 mặc hơi ngắn b nào cao giống mình nên cân nhắc ạ. bên giao hàng thì nhanh mà thân thiện :)) ( hình ảnh chỉ mang tính chất nhận xu )	Design	2	negative
14#82#0	Vải của áo ok mẫu áo với màu áo cũng đẹp nhưng lúc nhận hàng trên áo có vài chổ dơ	Design	1	neutral
68#159#0	Đúng với mô tả:đúng Màu sắc:kem Chất liệu:thun mịn Áo đẹp, vải mịn, màu kem đẹp, hình in chất lượng , cổ áo khít mà form hơi to xí, mình 45kg 1m50 mặc hơi rộng. Nói chung là ô kê lắm.Canh sale mạnh sẽ mua nữa.	Design	0	positive
0#12#0	áo đúng size, chất vải dày dặn, gói hàng cẩn thận. màu tươi. hài lòng.	Design	0	positive
0#12#0	áo forrm đẹp chất thoáng mát mặc đi thể dục hay đi chơi đều đẹp a	Design	2	negative
18#55#0	áo chất liệu tốt, mặc vào đúng size của mình vừa như in, sẽ ủng hộ trong thời gian tới	Design	0	positive
54#66#0	chất liệu:mỏng đúng với mô tả:hình hơi nhỏ màu sắc:đe thấy hơi nhỏ nhma ổn	Design	1	neutral
51#63#0	áo đẹp giá cả hợp lí giao hàng hơi lâu chất vải ok màu xanh đẹp  	Design	0	positive
70#85#0	Đúng với mô tả:đúng với mô tả Màu sắc:be Chất liệu:vải dày dặn Áo đẹp hình in sắc nét nên mau nah mn	Design	0	positive
107#116#0	Màu sắc:đen Chất liệu:cotton Đúng với mô tả:đúng vs mô tả Áo đẹp, giống ảnh, chất dày đẹp, mặc ko bị nóng, đúng form, nên mua nha mn	Design	0	positive
46#109#0	đúng với mô tả:đúng màu sắc:trắng áo khá mịn, nhưng không rộng như mình nghĩ! cỗ áo mình không thích lắm huhu	Design	2	negative
31#67#0	giao hàng nhanh, đóng gói đẹp, đặc biệt là rất fit nên rất hài lòng. mặc mát thì đã có nhiều review rồi nên ko ý kiến thêm. hình ko liên quan vì đang mặc.	Design	0	positive
21#36#0	chất liệu:vải mỏng ạ màu sắc:hơi xấu	Design	2	negative
52#81#0	Đúng với mô tả:đúng Màu sắc:trắng shop gói kỹ càng, hình in và chất liệu ổn lắm ạ, mình mua màu trắng k bị lộ đâu recomend mn nên mua nha	Design	0	positive
0#42#0	mua theo size mô tả mà chật quá k mặc được .nhưng chất lượng áo tốt sẽ mua lại	Design	2	negative
23#34#0	áo chất lượng oke nhé, màu rất đẹp nhma mk thấy mn nói k hợp vs mk lắm, mình mún đổi qua màu trắng thì dc tư vấn rất nhiệt tình nhé rất hài lòng, trải nghiệm tốt ạ!	Design	0	positive
28#147#0	Chất lượng áo ổn. Hình đẹp. Với sở thích cá nhân của mình thì tay áo hơi dài còn lại thì form khá ok không bị quá to. Cổ áo bo kĩ chắc k bị dãn đâu	Design	0	positive
0#11#0	áo màu đẹp, vải dày dặn,shop giao đúng size,đóng gói cẩn thận,mn nên mua nha	Design	0	positive
61#87#0	chất vải rất đẹp, màu áo xinh, giao hàng thì cực nhanh luôn. mặc vào vừa vặn mà đẹp nữa , phù hợp túi tiền mn nên mua nha. cho shop 5 sao nha	Design	0	positive
40#142#0	Chất vải oke, xinh, đóng gói cũng xinh, òm nhma size hơi to, tui 61kg 1m65 nhma L hơi to, nhỏ hơn tí là vừa đẹp, mà thích mặc rộng thì vầy oek, ns chung là ưng â	Design	1	neutral
7#132#0	áo đẹp,đường may gọn gàng cẩn thận,sản phẩm đúng như mô tả,ck mình mặc vừa zin luôn rat là đẹp,hi vọng khi giặt nhiều lần sẽ bền màu	Design	0	positive
28#39#0	giao hàng đúng theo yêu cầu:mẫu mã đẹp, vải trơn mịn, đường chỉ may tinh tế.cảm ơn bạn nhiều.	Design	0	positive
82#93#0	Đúng với mô tả:đúng Màu sắc:đen Chất liệu:vải Shipper thân thiện giao hàng nhanh, hình in đẹp.	Design	0	positive
0#76#0	Màu này ở ngoài nhìn hơi nâu nâu ý, không giống ảnh nên tui không được thích, được cái giá rẻ không biết chất lượng ra sao	Design	2	negative
127#160#0	Chất liệu:vải Màu sắc:tbe Trời ơi, đẹp nha.t xem hà linh review r mua theo. Đúng ưng ýy Vải thích, in sắc nét, gói hàng nhanh, chỉ có 1 điểm trừ là cổ áo hơi bo Mình 1m62 53kg mặc size M là đẹp, vừ đế. Mông	Design	2	negative
0#11#0	màu sắc:xấu chất liệu:rất mỏng xấu	Design	2	negative
15#42#0	đúng với mô tả:màu nhạt hơn so vs trên ảnh chất liệu:cotton màu sắc:nâu	Design	2	negative
0#13#0	áo chuẩn size, giao hàng nhanh, đóng gói đẹp tặng quà hợp lắm luôn	Design	0	positive
70#90#0	đúng với mô tả:đc chất liệu:ko biết miêu tả màu sắc:đen hàng về nhanh áo in hình giống ảnh nhưng chất vải ko đẹp lắm nhưng với giá này ko đòi hỏi nhiều	Design	0	positive
30#38#0	chất liệu:mỏng đúng với mô tả:hơi rộng màu sắc:trắng	Design	2	negative
7#33#0	áo đẹp nmà hơi nhiều chỉ thừa xíu nói chung cũng uci	Design	2	negative
8#98#0	áo oke, hình in ý nghĩa cơ mà in không quá sắc nét. không biết mặc một tgian có bung hình ra không. chất vải tạm ổn. chất lượng đúng với giá tiền	Design	2	negative
42#117#0	áo như hình, vải mỏng mát mẻ lắm nha mng, nhma size l phần thân áo hơi dài mà tay lại ngắn nên nhìn không đẹp mắt lắm đc tặng kèm hộp xink xắn thích hợp làm quà tặng. cao 1m71 60kg mặc ok nha	Design	2	negative
49#63#0	Đúng với mô tả:đúng màu sắc và kích thước Áo đẹp nhưng hơi rộng Chất vải rất thích luôn	Design	2	negative
33#61#0	vừa nhận được hàng, vải dày dặn, đường may hay mọi thứ đều ổn.. mọi người nên mua thử nhé giao hàng nhanh, giá phải chăng, mình hài lòng lắm !	Design	0	positive
0#10#0	màu sắc:ok đúng với mô tả:ok chất liệu:ok áo đẹp đã mua tới lần thứ 3, áo chất đep. áo này mua ngoài chợ chỗ mình giá đắt hơn nhiều.	Design	0	positive
30#42#0	áo đẹp mặc thoáng mát vải mịn mặc vừa size rất hợp túi tiền đó mn	Design	0	positive
