id	original_sentence	aspect	label_id	label
57#88#0	đường may lỗi với trên áo còn bị có 1 lỗ nhỏ trc mặt áo, nhm shiper thân thiện nên cx đỡ	Service	0	positive
0#15#0	Giao hàng nhanh chất vải đc màu hơn đậm so với trên ảnh nhìn hơi phèn	Service	0	positive
41#68#0	Đúng với mô tả:chuẩn luôn hình in rõ nét giao hàng đóng gói cẩn thận giá thành phải chăng Chất liệu:vải thụ mát Màu sắc:đẹp y hình	Service	0	positive
8#51#0	áo đẹp. shop đóng góp sản phẩm tốt. giao hàng nhanh. lần sau lại tiếp tục ủng hộ shop. áo chất liệu vải k nhăn. kk. ủng hộ shop 5 sao	Service	0	positive
0#17#0	giao hàng rất lâu, vải ok, mặc thử xem có ntn có gì sẽ quay lại đánh giá sau	Service	2	negative
18#68#0	áo chất lượng ok, mua 10 áo shop nói tặng quà mà không thấy buồn ghê	Service	2	negative
30#65#0	áo nhẹ, hút mồ hôi và mùi tốt.hàng giao nhanh và đến đúng địa chỉ like	Service	0	positive
38#56#0	giao hàng nhanh, sản phẩm đúng mô tả, gói hàng chắc chắn. áo mặc rất mát, sẽ ủng hộ shop thêm.	Service	0	positive
60#80#0	đã mua nhiều lần ở shop. chất vải ok, phù hợp với giá tiền. shop cũng dễ thương.	Service	0	positive
58#162#0	áo đẹp hàng như hình giao hàng nhanh form áo vừa người có chương trình khuyến mãi hay đấy tuy k nhiều nhưng mà cũng cho thấy sự tận tâm của shop cho từng đơn hàng 	Service	0	positive
33#50#0	màu sắc:đen đúng với mô tả:không đóng gói cẩn thận nhưng áo xấu lắm nha. săn được áo 0đ nên cũng k cần hoàn tiền. k hài lòng	Service	0	positive
31#59#0	chất vải rất đẹp, màu áo xinh, giao hàng thì cực nhanh luôn. mặc vào vừa vặn mà đẹp nữa , phù hợp túi tiền mn nên mua nha. cho shop 5 sao nha	Service	0	positive
31#70#0	áo đẹp giá rẻ nhé mn nên mua ạ shiper nhiệt tình đóng gói sản phẩm đẹp	Service	0	positive
105#122#0	Chất liệu:hỏng biết Màu sắc:đen Đúng với mô tả:đúng Khá dày dặn, màu xinh, mùi hơi ấy. Hình trên áo đẹp. shipper dĩa huông. 9.75 điểm nhé<3	Service	0	positive
0#37#0	đặt áo xám 2xl nhưng shop lại giao xl, áo hơi mỏng nhưng thoáng mát, co giãn tốt	Service	2	negative
123#183#0	chất liệu:đúng, bóng, nhẹ, mát màu sắc:đúng đúng với mô tả:quá đúng mua 2 lần r và lần nào cx đều có ấn tượng vô cùng tốt, rất thik cách shop gói hàng cẩn thận và cái hộp nhìn đẹp xỉu. áo đúng như mô tả nên ko ns j thêm nx nhá .	Service	0	positive
46#66#0	giao hàng nhanh chất lượng sản phẩm tuyệt vời shop phục vụ rất tốt sản phẩm rất đẹp và đúng form	Service	0	positive
170#197#0	màu sắc:đen mọi thứ đều ok. nhưng áo chất hơi nóng, hình in không được nét, mờ nhạt. mình đặt xl thì hơi to xíu. bạn nào muốn mặc không bị rộng quá thì đặt sz l nha p/s: shiper thân thiện, đáng yêu.	Service	0	positive
0#34#0	giao hàng nhanh, đóng gói cẩn thận. sản phẩm tốt nên mua ạ	Service	0	positive
0#17#0	đóng gói cẩn thận, vải đẹp, màu đẹp, chất lượng phù hợp với giá tiền	Service	0	positive
157#170#0	chất liệu:vải mềm mịn mát màu sắc:màu chuẩn hình, tôn da đúng với mô tả:hàng đẹp chuẩn hình áo mềm mát, giá sale quá hời lun lại còn đc áp thêm mã giảm giá, shop quá đỉnh	Service	0	positive
47#58#0	áo đẹp chất oke trong tầm giá, form đứng dánh. ủng hộ shop	Service	0	positive
0#15#0	giao hàng nhanh ! sản phẩm quá xứng đáng với đánh giá 5sao. thật sự rất ưng ý. sẽ còn ủng hộ shop dài dài ..	Service	0	positive
0#145#0	Giao hàng nhanh tuy nhiên bị nhầm mẫu :)) mua 2c mặc đôi nhưng giờ mới nhận ra 2c khác nhau, chất lượng vẫn ok nhưng mà hơi buồn vì giao nhầm mẫu	Service	1	neutral
120#159#0	màu sắc:đen đúng với mô tả:đúng chất liệu:oke mình mua 1 cái thấy ưng nên mua thêm cái nữa. mặc mát thoáng khí dễ chịu, shop giao hàng nhanh, đóng gói cẩn thận. mình rất hài lòng	Service	0	positive
141#151#0	đúng với mô tả:đúng với mô tả :)) màu sắc:màu xám á mn chất liệu:chất vải lanh hay sao ấy, sờ cũng khá mát ạ mình mua hộ cũng ko biết rõ đâu ship nhanh	Service	0	positive
40#57#0	Màu sắc:đen Đúng với mô tả:đúng Áo đẹp, đóng gói cẩn thận, mặc lên không bị ra lông, chất vải rất đẹp	Service	0	positive
0#35#0	giao hàng nhanh, đóng hàng cẩn thận, giao mẫu mã đơn hàng hơi lỗi tí shop cần khắc phục thêm	Service	1	neutral
0#21#0	sản phẩm đóng gói tốt. chất lượng ổn. hình ảnh manh tính chất minh hoạ	Service	0	positive
10#32#0	hàng đẹp. nhanh. đóng gói có hộp mọi thứ ok trong tầm giá. chất vải trung trung nhưng đuờng kim mũi chỉ khá chuẩn. đánh giá tốt .đáng mua	Service	0	positive
11#29#0	áo tốt nha ship pơ thân thiện áo rẻ nữa mình ưng lắm	Service	0	positive
65#219#0	Áo đẹp ở chất lượng tốt là còn được tặng thêm tất cả rất là thơm mỗi tội là mình bảo shop là thứ bảy giao đến được không shop bảo được nhưng mà đến hôm chủ nhật thì shop mới giao cho nên là mình đã bị muộn nên kh mặc dc	Service	2	negative
8#31#0	hàng ok giao hơi bị nhanh luôn, có điều vải này thì có vẻ hơi nóng. mọi người nên thử nhé!	Service	0	positive
24#57#0	up hình ảnh để nhận xu. hàng giao hn như vầy là rất nhanh. áo vải đẹp. size xl cho người cao 1m73 nặng 70kg là thoải mái. ko quá ôm	Service	0	positive
74#149#0	giao hàng nhanh, đúng mẫu đúng yêu cầu, hàng chất lượng, vải tốt, mặc mát…đã mua của shop nhiều lần luôn cảm thấy hài lòng cảm ơn shop cho shop 5 sao	Service	0	positive
0#187#0	đã mua colmate rất nhiều lần và vô cùng hài lòng , từ chất lượng đến cskh đều rất tận tình mà nhanh chóng . shop vô tình gửi nhầm 1 áo cho mình và đã hỗ trợ đổi ngay ngày hôm sau cho mình . không có gì để chê	Service	0	positive
0#97#0	mình đặt 2 màu mà shop giao sai mất 1 màu. trong khi màu đấy lần trước mình có rồi. rất bực mình.	Service	2	negative
0#49#0	giao hàng nhanh, đóng gói cẩn thận, hộp chắc chắn, chất vải mỏng, mịn mát	Service	0	positive
111#132#0	là lần thứ 3 mua ở shop, mình rất là ưng ý luôn ạ . chất liệu vải mát, dày dặn, đúng size, đúng mẫu, đúng màu, giao hàng nhanh chóng! anh nhà mình cao m78, nặng 75kg không bụng, người gọn nên mặc size l vẫn vừa đẹp luôn í, thích lắm! hope shop mãi uy tín và chất lượng sp luôn tốt nhé, sẽ ủng hộ.	Service	0	positive
41#63#0	sản phẩm đẹp giá lại rẻ với nhiều ưu đãi giao hàng đóng gói tốt	Service	0	positive
93#135#0	đã mua sale còn được tặng quà nữa nè mọi người ơi,áo rất đẹp cầm nhẹ tay,sản phẩm giống hình,mua ngay dịp 7-7 nhưng giao hàng rất nhanh	Service	0	positive
52#77#0	Tốt, shipper thân thiện, vải siêu ok, dày vừa phải. Yên tâm,shop dth, nên mua nhé.	Service	0	positive
13#46#0	sản phẩm tốt đóng gói cẩn thận giao hàng nhanh lâng sau sẽ lại ủng hộ shop	Service	0	positive
76#95#0	shop giao đúng như miêu tả. vải quá ok. mua đc giá sale quá rẻ so với chất. giao hàng khá nhanh. sẽ ủng hộ shop trong những lần tiếp	Service	0	positive
14#26#0	sản phẩm tốt, đóng gói đẹp , hàng chất lượng. giao hàng nhanh,  điểm	Service	0	positive
66#103#0	Sau khi nhận được hàng, mình thấy sản phẩm rất tốt và chất lượng. Hàng được shop đóng gói kĩ, chắc chắn. Sản phẩm xứng đáng với số tiền bỏ ra	Service	0	positive
0#15#0	Giao hàng nhanh. Áo rất là xinh lun í. Mọi người nên mua thử ...	Service	0	positive
13#74#0	co giãn tốt, tư vấn nhiệt tình, giao hàng nhanh, đóng gói cẩn thận đẹp mắt	Service	0	positive
28#47#0	chất liệu:mát màu sắc:chuẩn đúng với mô tả:đúng vải sờ thích tay, nhẹ, mát. mua nhiều rồi. giao hàng nhanh	Service	0	positive
16#105#0	chất liệu:như c giao hàng thì lâu , lại còn giao nhầm size nữa chớ inb tư vấn thì k rep nói chung là chán	Service	2	negative
14#34#0	chất liệu:vai shop gioa hàng nhanh, màu sắc của áo ổn, đúng size, chất liệu áo mỏng , mặc mùa hè thì mát.	Service	0	positive
0#15#0	Giao hàng nhanh, chất vải dày dặn, không nhăn nhưng có lẽ mặc lên sẽ hơi nóng, hình in đẹp sắc nét, m74 55kg mặc size l hơi rộng 1 xíu nhưng vẫn oke	Service	0	positive
84#103#0	màu sắc:đen thui đúng với mô tả:oke chất liệu:vải hàng đúng với chất lượng miêu tả. ship hàng khá nhanh. sẽ ủng hộ trong những lần tới. hình ảnh thực tế khi nhận hàng.	Service	0	positive
76#91#0	áo đẹp, size chuẩn, màu sắc như hình,phù hợp bận đi dạo hoặc chơi thể thao, giao hàng nhanh	Service	0	positive
52#91#0	màu sắc:đúng chất liệu:mát, đẹp đúng với mô tả:đúng shop gói túi không chắc nên nó bị hở ra	Service	2	negative
0#13#0	Giao hàng lâu nhưng áo đẹp không có gì để chê, mng xem video là thấy, chất mát, in hình đẹp	Service	2	negative
0#26#0	vẫn cách bao gói chăm chút, chất vải mịn, dễ mặc. không những đi tập mà còn có thể đi làm đi chơi. quá ổn với tầm giá.	Service	0	positive
49#66#0	giao hàng nhanh, sản phẩm giao đủ, thun vải mịn. shop uy tín lắm ạ	Service	0	positive
0#26#0	Giao hàng nhanh lắm luôn á , chất vải quá chất lượng so với giá , sẽ quay lại ủng hộ	Service	0	positive
0#45#0	giao hàng nhanh hơn dự kiến đóng gói siêu đẹp chất vải hơi mỏng	Service	0	positive
0#39#0	Giao hàng nhanh, gói hàng siêu cẩn thận, hình ảnh mang tính nhận xu	Service	0	positive
71#93#0	đóng gói siêu cẩn thận, giao hàng siêu siêu nhanh, chất lượng hàng ok, shop tư vấn nhiệt tình	Service	0	positive
113#143#0	đúng với mô tả, chất liệu mềm mịn, vải rất mát không nóng giá cả phải chăng, áo này mà có giá như thế là quá rẻ, shop chu đáo tư vấn nhiệt tình kèm theo from size rất chuẩn với người mặc, nói chung đánh giá rất tốt về shop sẽ giới thiệu người thân bạn bè ủng hộ shop dài dài	Service	0	positive
73#106#0	chất liệu:vải màu sắc:đen đúng với mô tả:không biết vải khá chán dễ nhăn nhưng shop cuti shiper thân thiện nên hài lòng	Service	0	positive
107#118#0	brand đa dạng sp, phù hợp nhiều độ tuổi. em trai và cả bố mình đều có thể lựa chọn sp ở đây. áo chất ok và package đẹp.	Service	0	positive
144#221#0	đúng với mô tả:chuẩn không cần phải chỉnh màu sắc:đen chất liệu:không rõ  mua tặng cho bố,thấy mẹ bảo chất này nóng nên mua size lớn hơn nha mn shop gói hàng và chuẩn bị hàng nhanh chóng cẩn thận,tư vấn nhiệt tình chu đáo	Service	0	positive
0#54#0	đóng gói cẩn thận hộp khá đẹp dùng để tặng thì đẹp quá chất liệu mát	Service	0	positive
80#95#0	chất liệu:vai màu sắc:trắng đúng với mô tả:đúng mô tả sản phẩm tốt. đúng mô tả. giao hàng nhanh. đã mua ở shop nhiều lần	Service	0	positive
0#15#0	giao hàng nhanh, mặc vừa xinh luôn. shiper nhiệt tình, sẽ ủng hộ shop	Service	0	positive
18#64#0	áo đẹp như mô tả, giao hàng nhanh đong goi cẩn thận, đẹp và sang	Service	0	positive
69#102#0	chất liệu:thun màu sắc:hồng đúng với mô tả:đúng áo xinh vải hơi mỏng shiper thân thiện giao hàng nhanh nên mua nha	Service	0	positive
14#38#0	sản phẩm đẹp, đóng gói cẩn thận, tỉ mỉ. đẹp	Service	0	positive
0#25#0	đóng gói sản phẩm rất đẹp, chất áo rất ổn, hướng dẫn size của hãng chuẩn lắm	Service	0	positive
125#142#0	this is lần thứ fouth mình mua sản phẩm của shop ạ. rất vui khi nhận đc hàng của shop. mọi ng nên ủng hộ shop. sản phẩm đẹp. đóng gói cẩn thận. like	Service	0	positive
26#79#0	Sản phẩm rất là xinh luôn gón gọn gàng đẹp đẽ xink xắn dth phù hợp làm quà tặng	Service	0	positive
36#51#0	đúng với mô tả:có màu sắc:xanh aqua giao hàng nhanh, hàng đẹp lắm ạ, nên mua nhé, 10 điểm	Service	0	positive
27#53#0	sản phẩm phù hợp giá tiền. đóng gói sản phẩm cẩn thận. sản phẩm không nóng.	Service	0	positive
0#138#0	giao hàng quá lâu mua được với giá khuyến mãi mấy chục k có tình giao hàng chậm, kiểu k muốn giao xem trên sarktank qua ủng hộ mà chán quá	Service	2	negative
0#40#0	giao hàng rất là nhanh, đống gói kỹ càng. áo mặc vừa văn nhưng cổ hơi cao	Service	0	positive
57#88#0	màu sắc:xanh đen đúng với mô tả:đúng mô tả chất liệu:vải sản phẩm được đóng gói cẩn thận, áo fom đẹp, chất vải cầm rất ổn. nói chung là hàng đẹp.	Service	0	positive
59#74#0	chất liệu:cotton mỏng đúng với mô tả:đúng hình màu sắc:nâu giao hàng nhanh, áo đẹp, vd và ảnh chỉ mang tính nhận xu	Service	0	positive
211#340#0	màu sắc:trắng chất liệu:cotton su đúng với mô tả:không mình mua áo đôi nhưng lại nhận lại hàng nhue này hai cái nó khác nhau luôn nhé,một cái in đậm nhưn lại bị mất nét nhưng còn cái kia nhạt mà lại in đúng chữ.mình đã nt với shop nhưng k nhận đc phản hồi mình thực sự bức xúc,thôi thì với giá này cũng ko mong gì.mong shop gt sẽ k quaylaij	Service	2	negative
42#69#0	hàng đẹp, vải mát giá rẻ rất đang để mua, giao hàng cực kỳ nhanh luôn	Service	0	positive
49#82#0	hình ảnh và video mang tính chất nhận xu, sp ổn, nhiều khuyến mại, giao hàng nhanh	Service	0	positive
0#17#0	giao hàng hơi lâu và size hơi bé nói chung là tốt	Service	2	negative
87#102#0	màu sắc:trắng chất liệu:vải thun đúng với mô tả:ddunsg hình ảnh chỉ mang tính nhận xu, giao hàng nhanh, chất vải tạm được	Service	0	positive
58#73#0	Chất liệu:?? Đúng với mô tả:đúng Màu sắc:kem Áo xinh cực, giao hàng nhanh nói chung là oke ( hình ảnh chỉ mang tính chất nhận xu)	Service	0	positive
19#53#0	sản phẩm tốt, đẹp, giao hành nhanh. đóng gói cẩn thận. lần sau có cơ hội chắc chắn sẽ mua thêm	Service	0	positive
55#105#0	chất liệu:quá đẹp màu sắc:quá tốt đúng với mô tả:chuẩn shop giao đúng size mình đặt, ủng hộ shop lần sau,	Service	0	positive
0#34#0	Giao hàng nhanh, đóng gói cẩn thận, sản phẩm đúng như mô tả , mặc đẹp, đúng với giá tiền, sẽ ủng hộ shop lần sau	Service	0	positive
42#61#0	vải trơn mềm, co giãn tốt, mặc ôm vừa văn.shop phục vụ nhanh.	Service	0	positive
0#15#0	đóng gói sp đẹp. hàng đẹp ik hình. giao hàng nhanh. shiper dễ thương. sẽ ủng hộ shop tiếp.	Service	0	positive
56#103#0	chất liệu:cotton màu sắc:xanh na vy đúng với mô tả:đúng shop giao nhanh và đóng hàng cẩn thận. tks shop	Service	0	positive
13#49#0	áo giống mẫu đóng gói chắc chắn mẫu này siêu cute chất áo dày dặn	Service	0	positive
31#65#0	chất lượng sản phẩm tuyệt vời, giao hàng nhanh, đóng gói cẩn thận. nên mua nha mn	Service	0	positive
46#80#0	Đúng với mô tả:đúng Màu sắc:đen Chất liệu:vải Shipper thân thiện giao hàng nhanh, hình in đẹp.	Service	0	positive
99#152#0	Đúng với mô tả:ok Chất liệu:ok Màu sắc:ok 10 điểm không có nhưng. Đường may cẩn thận, chất áo mát, đóng túi zip xịn sò. Mua mặc hay tặng quà đều hợp lý.	Service	0	positive
18#37#0	Chất liệu dày dặn Đóng gói bao bì đẹp Đúng với mô tả Lên form rộng rãi, thoải mái	Service	0	positive
0#15#0	giao hàng nhanh, đúng mẫu, sản phẩm chất lượng tốt, vải đẹp, sẽ ủng hộ tiếp	Service	0	positive
58#86#0	chất liệu:hong biết màu sắc:xanh, đen đúng với mô tả:đúng giao hàng nhanh, đóng gói kĩ , áo đẹp.	Service	0	positive
115#144#0	sản phẩm đẹp tuyệt vời ngoài sức tưởng tưởng luôn rất chi là ưng y các chị cùng phòng còn thích đặt cho chồng luôn cảm ơn shop đã rất nhiệt tình và rất tin tưởng khi đã trao niềm tin cho shop vì chồng mình rất chi khó tính mà con ưng luôn màu đẹp nữa chứ yêu yêu shop sẽ tiếp tục ủng hộ shop	Service	0	positive
37#56#0	Săn với giá dưới 100k, đẹp, dày dặn, giao hàng khá nhanh. Mong đa dạng mẫu hơn để lựa chọn	Service	0	positive
0#34#0	giao hàng nhanh, đóng gói cẩn thận (có ảnh). chất vải nhẹ, co dãn tốt, màu sắc hài hòa. phom chuẩn, mặc vào rất đẹp. shop tư vấn tỉ mỉ nên mặc vừa khít. dưới 100k mà nhận được 1 sản phẩm quá sức hài lòng. cảm ơn shop.	Service	0	positive
23#42#0	đường may chắc chắn, đóng gói cẩn thận. nhặt chỉ chưa được sạch lắm . nhưng vẫn cho shop 5 sao nhé.	Service	0	positive
45#79#0	Đúng với mô tả:đúng Màu sắc:be Chất liệu:đẹp Hàng giao nhanh shipper thân thiện với môi trường có văn bản thân mình đi ngủ sớm đi vào đấy chật lắm ko thèm nói chuyện với nhau rồi để thời gian đi lại của m đi đâu r ạ em ko biết nx thích điều này có	Service	0	positive
98#218#0	mình mua cho ba mình 2 áo, áo có cổ vừa vặn, áo ko cổ thì hơi bị sát cổ tí nên ba minhf muốn đổi, shop hỗ trợ rất nhiệt tình trong vấn đề đổi trả, miễn phí cả tiền ship 2 chiều, mình sẽ gthieu cho bạn bè mình brand này 	Service	0	positive
106#129#0	mình mua tặng nên đem tặng rồi để hình ko liên quan nha mua nhiều lần ở colmate rồi, lần nào cũng tốt hết từ đóng gói đến service	Service	0	positive
69#95#0	Chất liệu:trăng Màu sắc:white Đúng với mô tả:đ Hàng tốt, giá hợp lý, giáo đúng giờ, nhanh chóng, sẽ ủng hộ shop thêm, thamkssddđx	Service	0	positive
28#62#0	chất liệu:vải màu sắc:trắng đóng gói đẹp . chuẩn bị hàng nhanh. vải thoáng mát dày dặn. săn đc sale nên hời	Service	0	positive
154#181#0	chất liệu:tốt màu sắc:ok đúng với mô tả:tốt sản phẩm ok đúng như mô tả, đúng moi tả shop hỗ trợ liên tục, nhưng cần linh động hơn, còn lại mọi thứ ổn ok, đóng hàng chắc chắn ok shop	Service	0	positive
100#117#0	áo như hình. giao hàng nhanh. áo mỏng, mềm. nhưng mình sờ kh có cảm giác mượt lắm. nói chung là ổn. gói hàng cẩn thận.	Service	0	positive
0#72#0	giao hàng nhanh đúng mẫu mã đóng gói cẩn thận có cả hộp bảo vệ bên ngoài	Service	0	positive
35#184#0	làn mua hàng này thật sự thất vọng mình mua dù đơn trên 150k nhưng không được tặng móc khoá hay hộp, áo cũng không để mua kèm deal sốc như lần trước lần thứ 2 đặt hàng mới nhận đc hàng cũng chỉ vì thích cái thiết kế này nên mới chấp nhận chờ lâu thế mua cả 2 màu thì thấy đen đẹp hơn nhé mng	Service	2	negative
65#89#0	áo rất đẹp, chất vải rất đẹp mà giá tiền chỉ bằng nửa loại yody. shop giao hàng rất nhanh. sẽ còn ủng hộ shop dài dài.	Service	0	positive
77#101#0	Lần đầu mua thử áo của shop. Áo siu đẹp mê cực luôn ó. Chất vải mềm mặc mát. Sẽ còn ủng hộ shop nhiều. Mong shop ra nhiều mẫu áo thun đa dạng hơn nha	Service	0	positive
53#100#0	Đúng với mô tả:đúng Chất liệu:kh quá dày Màu sắc:kem hàng giao khá nhanh , chú shiper thân thiện lắm 1m5 size M ,46kg áo vừa in rất ưng áo qua Mông luôn nha áo thơm hình mẫu rất đẹp nói chung ưng nha Size M vậy là rộng rồi nhe	Service	0	positive
46#66#0	chất liệu:đúng màu sắc:tốt đúng với mô tả:tốt shop giao hàng nhanh, mua shop mall nên hy vọng chất lượng tốt, sẽ ủng hộ tiếp nếu dùng tốt	Service	0	positive
0#36#0	giao hàng nhanh. đúng mẫu giống hình. chất lượng vượt mong đợi. sẽ tiếp tục ủng hộ.	Service	0	positive
49#84#0	Màu sắc:đen Chất liệu:cotton Đúng với mô tả:đúng Đóng hàng cẩn thận, giao hàng nhanh, chất liệu vải đẹp	Service	0	positive
0#100#0	trời shop cute xỉu luôn  tư vấn nhiệt tình lắm ạ mình muốn đổi màu áo khác shop hỗ trợ đổi rất nhanh và chất lượng áo thì cực cực kì ưng và đẹp ạ 	Service	0	positive
65#118#0	Đúng với mô tả:tốt Màu sắc:đen Chất liệu:vải Áo siêu đẹp mặc mát shop đóng gói cẩn thận giao hàng nhanh cho shop 5 sao	Service	0	positive
62#95#0	hàng như hình, form đẹp chất vải dày dặn, mọi ng nên mua nhé, cảm one shop đã tư vấn nhiệt tình ạ	Service	0	positive
80#105#0	đúng với mô tả:đugs màu sắc:đen, nâu chất liệu:cotton áo hơi nhỏ ổn vs giá tiền giao hàng + đóng gói nhah	Service	0	positive
54#94#0	chất liệu:coton màu sắc:xanh đúng với mô tả:chuẩn đẹp thật sự u nê shop này. tư vấn nhiệt tình. hàng đẹp. nói chung là thích shop nay nhất lun í. dc tặng card cho từng hoá đơn nữa ạ. mọi người ủng hộ shop nha	Service	0	positive
0#71#0	mình đặt nhầm size . shop tư vấn hỗ trợ đổi size đổi màu rất nhiệt tình , áo đẹp và chât lượng . bạn nào 164 năng 67 mặc xl vừa đẹp nhé cả nhà . cám ơn shop . 5 sao cho shop nhe	Service	0	positive
0#104#0	hàng hiao khá chậm, thùng bên ngoài bị móp rất nhiều nhưng sản phẩm được đóng hộp đen nên không bị sao ạ. chất lượng sản phẩm tốt, đủ món hàng mặc dù thgian giao có chậm.	Service	1	neutral
116#240#0	áo rất đẹp, chất vải mềm mát, thấm hút mồ hôi. giá sale nên rất rẻ so với chất lượng, fom áo chuẩn mặc lên rất đẹp. shop giao hàng rất nhanh, đóng gói cẩn thận lần sau sẽ mua tiếp của shop. đánh giá shop 5 sao về chất lượng và sự nhiệt tình	Service	0	positive
70#80#0	áo đẹp siêu đỉnh luôn shop nhé lần sau sẽ ủng hộ thêm hàng chất lượng giao nhanh 	Service	0	positive
102#157#0	chất vải quá tuyệt vời. form áo đẹp, dễ phối đồ kể cả quần lửng. giá quá rẻ so với chất lượng của áo. gói hàng đẹp, cẩn thận. shop phản hồi nhanh, nhiệt tình. đã mua 5 cái - 5 màu, mỗi ngày 1 màu không phải suy nghĩ. đáng tiền từng xu.	Service	0	positive
21#36#0	chất áo mát, thoáng, giao hàng nhanh 	Service	0	positive
21#52#0	rất đáng mua nhé mn, dịch nhưng giao hàng siêu nhanh, form lên chuẩn, chất rất mát	Service	0	positive
36#49#0	với giá này thì không đòi hỏi nhiều áo giao nhanh mẫu như hình chất ổn	Service	0	positive
46#84#0	màu sắc:xanh bạc hà đúng với mô tả:đúng mô tả shop giao hàng nhanh,đóng gói cẩn thận, màu áo đẹp chất mát, nhưng về chồng không thích màu nên muốn đổi sang màu khác	Service	0	positive
67#183#0	chất liệu:thun màu sắc:xanh bóng đêm đúng với mô tả:đúng mố tả mua lần nào cũng hài lòng với cách đóng gói 2 lớp của colmate ,thư cảm ơn mà để 2 cái luôn ! chăm sóc khách hàng quá tốt . mình mặc vừa vặn , thoải mái lắm ! anh trai nào có bụng bia thì nên đặt lên 1 size sẽ ok nha !	Service	0	positive
94#109#0	Đúng với mô tả:Đúng Chất liệu:cotton Màu sắc:be Hình ảnh và video chỉ mang tính chất nhận xu, giao hàng nhanh, hàng mua hộ nên chưa đánh giá chất lượng được	Service	0	positive
21#64#0	Màu sắc:đúng áo xinh giao hàng nhanh sốp rep ib siêu nhanh 10đ ạ	Service	0	positive
85#107#0	chất liệu:cotton 95% màu sắc:cam nâu, xanh coban, xanh than nhạt áo và chất vải đẹp, shop gói hàng cẩn thận. sẽ quay lại.	Service	0	positive
108#151#0	màu sắc:nâu đúng với mô tả:tạm chất liệu:thun mỏng mua live nên cũng rẻ, vải mỏng, form to, có ít chỉ thừa, gói hàng vũng tạm, giao đúng hẹn tầm 3 ngày. nói chung rẻ nên cũng tạm thui chứ không đúng ý mình lắm. chúc shop buôn may bán đắt 	Service	1	neutral
42#96#0	Áo mình mua tặng cho em nên không có ảnh, em mình bảo đóng gói xịn lắm nho, giao hàng cũng nhanh mình thấy màu cũng xinh hong có chỉ thừa, giá hạt dẻ mọi người nên mua trải nghiệm	Service	0	positive
0#116#0	sản phẩm giống mô tả giao hàng nhanh, shop lm việc rất chuyên nghiệp và lịch sự, đổi sz cx rất nhanh, sẽ ủng hộ tiếp	Service	0	positive
0#62#0	giao hàng nhanh. gói hàng đẹp đúng mẫu. sẽ mua lại của shopcvb	Service	0	positive
65#75#0	vải áo rất đẹp nha mọi người, màu đẹp, giá rẻ so với chất lượng, bao bì đẹp, rất đáng mua	Service	0	positive
55#70#0	đúng với mô tả:không màu sắc:tạm chất liệu:bình thường giao hàng nhanh nhưng áo hơi mỏng với lại hình in trên áo rất nhỏ so với quảng cáo	Service	0	positive
29#51#0	chất liệu ok trong tầm giá , shop tư vấn size chuẩn . nói chung là ok	Service	0	positive
54#88#0	áo màu giống hình, đẹp, chất vải mềm mịn, sờ mát tay, gói hàng cẩn thận, giao hàng nhanh, mua combo 3 cái giá tốt, hài lòng	Service	0	positive
17#39#0	áo đẹp, vải mát, shop đóng gói cẩn thận. gọi chung lần đầu mua hàng ưng ý, mặc dù ở hà nội nhưng lần sau sẽ ửng hộ shop thêm. đánh giá shop 5*	Service	0	positive
0#21#0	đóng gói sản phẩm đẹp. áo co giản tốt, mát, áo không dầy lắm, sản phẩm phù hợp với giá tiền	Service	0	positive
0#26#0	sản phẩm được giao hàng lẹ. chất vải cũng rất tốt. màu xanh than rất đẹp và kiểu mẫu như hình của shop. cảm thấy rất hài lòng khi mua sản phẩm của shop	Service	0	positive
0#19#0	Giao hàng cực nhanh. Tầm giá nì thì áo quá là ổn áp lun. Xịn xịn nhe	Service	0	positive
39#54#0	hàng y hình, đẹp mềm chất liệu vãi ok, giao hàng nhanh. mình cho shop 5 sao	Service	0	positive
88#107#0	sản phẩm siêu đẹp lun nha! nhưng các bạn nên nhích lên 1 size thì sẽ bận vừa giống mình,giao hàng nhanh nữa	Service	0	positive
0#15#0	giao hàng nhanh, màu nhã nhặn, vải đẹp, mình mua size l cho nam 58kg cao 1m73, thì mặc cũng gần ôm, do đây là dạng slim fit nên nếu mọi người muốn mặc thoải mái thì lên size hoặc mặc body cũng khá đẹp	Service	0	positive
110#148#0	màu sắc:đẹp đúng với mô tả:đúng chất liệu:tốt chất lượng sản phẩm tốt. phù hợp với giá tiền. đáng mua nha ae. giao hàng tương đối nhanh  thanks shop 	Service	0	positive
19#53#0	đã nhận được hàng, đóng gói cẩn thận, ship nhiệt tình. h/a mang t/c nhận xu	Service	0	positive
12#80#0	áo mềm mỏng giao hàng nhanh giao sai màu một cái áo nhưng shop đã hỗ trợ đổi rồi ạ	Service	0	positive
0#15#0	hàng giao nhanh săn đã flash sale nên giá quá rẻ chất lượng rất ok quà tặng ưng ý	Service	0	positive
39#74#0	mua tặng ba. rất là hài lòng shop nha, shop trả lời tin nhắn thấy cưng lắm, vải đẹp nha shop ơi, giá cả quá hợp lí nữa, sẽ ủng hộ shop tiếp tục.	Service	0	positive
50#78#0	quá bất ngờ ạ. áo đẹp vải mền mịn, form áo chuẩn. shop tư vấn nhiệt tình lắm ạ	Service	0	positive
