sentenceId,raw_text,aspectTerms,aspectCategories
2241,mình đã nhận được hàng rồi nhé.áo mịn mát.shop gói hàng chắc chắn.mua sale nên đc giá tốt,"[{'term': 'áo mịn mát', 'polarity': 'positive'}, {'term': 'mua sale nên đc giá tốt', 'polarity': 'positive'}, {'term': 'shop gói hàng chắc chắn', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}]"
3461,màu sắc:xanh chất liệu:cotton đúng với mô tả:hang y hinh chất đẹp lắm nha. giá rẻ so với chất lượng áo nha. khá ứng,"[{'term': 'chất đẹp lắm nha', 'polarity': 'positive'}, {'term': 'giá rẻ so với chất lượng áo nha', 'polarity': 'positive'}, {'term': 'khá ứng', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
37,vải mỏng chất vải không đẹp hình in nhìn oke chứ không ổn nói chung là tạm ổn,"[{'term': 'vải mỏng chất vải không đẹp', 'polarity': 'negative'}, {'term': 'hình in nhìn oke chứ không ổn', 'polarity': 'neutral'}, {'term': 'nói chung là tạm ổn', 'polarity': 'neutral'}]","[{'category': 'Material', 'polarity': 'negative'}, {'category': 'Design', 'polarity': 'neutral'}, {'category': 'General', 'polarity': 'neutral'}]"
4648,áo rất đẹp và vừa dặn phom áo chuẩn giao hàng nhanh chóng giá cũng rẻ,"[{'term': 'vừa dặn phom áo chuẩn', 'polarity': 'positive'}, {'term': 'giao hàng nhanh chóng', 'polarity': 'positive'}, {'term': 'giá cũng rẻ', 'polarity': 'positive'}, {'term': 'áo rất đẹp', 'polarity': 'positive'}]","[{'category': 'Design', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
2546,"áo đẹp đúng mẫu mã chất lượng , shop giao hàng nhanh. đóng gói cẩn thận","[{'term': 'đúng mẫu mã chất lượng', 'polarity': 'positive'}, {'term': 'shop giao hàng nhanh. đóng gói cẩn thận', 'polarity': 'positive'}, {'term': 'áo đẹp', 'polarity': 'positive'}]","[{'category': 'Design', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
4701,"lần đầu mua của hãng, quần áo rất đẹp, vải chất lượng, rất ưng ý. hộp đựng sp đẹp, có thể tặng quà, lịch sự, sang trọng. mua đợt giảm giá và nhận quà tặng 1 quần cotton đẹp, túi đựng nữa. nhân viên trao đổi lịch thiệp. giao hàng hơi lâu do mùa dịch thôi.","[{'term': 'vải chất lượng, rất ưng ý.', 'polarity': 'positive'}, {'term': 'hộp đựng sp đẹp, có thể tặng quà, lịch sự, sang trọng. mua đợt giảm giá và nhận quà tặng 1 quần cotton đẹp, túi đựng nữa. nhân viên trao đổi lịch thiệp. giao hàng hơi lâu do mùa dịch thôi', 'polarity': 'positive'}, {'term': 'lần đầu mua của hãng, quần áo rất đẹp', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
4286,"chất liệu vải đáng giá tiền nha, đường may cũng chắc chắn, anh shiper nhiệt tình lắm luôn, chủ nhật cũng giao hàng ","[{'term': 'chất liệu vải đáng giá tiền nha', 'polarity': 'positive'}, {'term': 'đáng giá tiền nha', 'polarity': 'positive'}, {'term': 'đường may cũng chắc chắn', 'polarity': 'positive'}, {'term': 'anh shiper nhiệt tình lắm luôn, chủ nhật cũng giao hàng', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}]"
4197,giao hàng nhanh. áo đẹp đáng mua nha mn gặp ngay a shiper giao hàng cute nữa,"[{'term': 'giao hàng nhanh', 'polarity': 'positive'}, {'term': 'áo đẹp đáng mua nha mn', 'polarity': 'positive'}, {'term': 'gặp ngay a shiper giao hàng cute nữa', 'polarity': 'positive'}]","[{'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}]"
6055,Đúng với mô tả:đúng Màu sắc:hồng Chất liệu:vải K có giấy thơm đặt hơi to shop đóng gói chắc chắn hình in đẹp với lại vải cũng tạm ổn,"[{'term': 'shop đóng gói chắc chắn', 'polarity': 'positive'}, {'term': 'hình in đẹp', 'polarity': 'positive'}, {'term': 'với lại vải cũng tạm ổn', 'polarity': 'positive'}]","[{'category': 'Service', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'Material', 'polarity': 'positive'}]"
3984,"chất liệu:vải màu sắc:đen đúng với mô tả:đúng với sản phẩm áo vừa với túi tiền , vải hơi mỏng mua màu đen ok hơn nha mọi người","[{'term': ', vải hơi mỏng mua màu đen ok hơn nha mọi người', 'polarity': 'neutral'}, {'term': 'đúng với mô tả:đúng', 'polarity': 'positive'}, {'term': 'áo vừa với túi tiền', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'neutral'}, {'category': 'General', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}]"
3698,"áo đẹp lắm nha m.n, đúng như quảng cáo luôn. vải mặc rất mát và dễ chịu. khá bất ngờ vì shop giao hàng rất nhanh. sẽ còn ủng hộ shop lâu dài","[{'term': 'vải mặc rất mát và dễ chịu', 'polarity': 'positive'}, {'term': 'khá bất ngờ vì shop giao hàng rất nhanh. sẽ còn ủng hộ shop lâu dài', 'polarity': 'positive'}, {'term': 'áo đẹp lắm nha m.n, đúng như quảng cáo luôn', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
4244,"đúng với mô tả:đúng chất liệu:cotton màu sắc:nâu mình từng mua áo hình shin ở shop, siu ưng luôn í nma lần này hơi lạ  hàng nhận về thì chỉ đứt cả vòng viền dưới áo, vải thì khá là mỏng được cái đúng với hình và ship thân thiện he *h.anh mang tc nhận xu","[{'term': 'vải thì khá là mỏng', 'polarity': 'negative'}, {'term': 'ship thân thiện', 'polarity': 'positive'}, {'term': 'nma lần này hơi lạ  hàng nhận về thì chỉ đứt cả vòng viền dưới áo', 'polarity': 'negative'}]","[{'category': 'Material', 'polarity': 'negative'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'negative'}]"
3843,áo đẹp vải mát mịn nên mua . mạc vừa với kich thước shop đưa ra..,"[{'term': 'vải mát mịn nên mua', 'polarity': 'positive'}, {'term': 'mạc vừa với kich thước shop đưa ra..', 'polarity': 'positive'}, {'term': 'áo đẹp', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
6569,Áo hợp với giá tiền nhìn cũng chất lượng lắm. Shop trả lời siêu nhanh siêu dễ thương,"[{'term': 'Áo hợp với giá tiền', 'polarity': 'positive'}, {'term': 'nhìn cũng chất lượng lắm', 'polarity': 'positive'}, {'term': 'Shop trả lời siêu nhanh siêu dễ thương', 'polarity': 'positive'}]","[{'category': 'Price', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}]"
5322,"áo đẹp nha, đúng size, maqjc thoải mái, 2 màu mình chọn tối màu nên tôn da, nên mua nhé mn. sẽ quay lại ủng hộ","[{'term': 'đúng size, maqjc thoải mái, 2 màu mình chọn tối màu nên tôn da', 'polarity': 'positive'}, {'term': 'áo đẹp nha', 'polarity': 'positive'}, {'term': 'nên mua nhé mn', 'polarity': 'positive'}]","[{'category': 'Design', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
3799,"màu sắc:đen chất liệu:poly đóng hộp đẹp.sản phẩm chất lượng với giá tiền , giao hàng nhanh, săn sale giá cả phải chăng 135k","[{'term': 'săn sale giá cả phải chăng 135k', 'polarity': 'positive'}, {'term': 'giao hàng nhanh', 'polarity': 'positive'}, {'term': 'sản phẩm chất lượng', 'polarity': 'positive'}]","[{'category': 'Price', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
2269,chất liệu:vải màu sắc:đen đúng với mô tả:đúng vải này mặc sẽ hơi nóng cổ mik thấy hơi chật xíu mà giá tiền thế thì quá ok rồi,"[{'term': 'vải này mặc sẽ hơi nóng', 'polarity': 'negative'}, {'term': 'cổ mik thấy hơi chật xíu', 'polarity': 'negative'}, {'term': 'mà giá tiền thế thì quá ok rồi', 'polarity': 'neutral'}]","[{'category': 'Material', 'polarity': 'negative'}, {'category': 'Design', 'polarity': 'negative'}, {'category': 'Price', 'polarity': 'neutral'}]"
815,"áo săn sale mặc nhìn hơi già k, nhma shop uy tín chất lượng ổn","[{'term': 'nhma shop uy tín', 'polarity': 'positive'}, {'term': 'chất lượng ổn', 'polarity': 'neutral'}, {'term': 'áo săn sale mặc nhìn hơi già', 'polarity': 'neutral'}]","[{'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'neutral'}, {'category': 'General', 'polarity': 'neutral'}]"
6048,Áo đẹp chất liệu phù hợp với giá tiền lên from đẹp áo rộng lắm nên mọi người muốn mắc vừa thì hạ xuống 1 size nhé mình m7 mắc size M vẫn vừa :)),"[{'term': 'Áo đẹp', 'polarity': 'positive'}, {'term': 'chất liệu phù hợp với giá tiền', 'polarity': 'positive'}, {'term': 'lên from đẹp', 'polarity': 'positive'}]","[{'category': 'General', 'polarity': 'positive'}, {'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}]"
5849,Màu sắc:be Áo xinh lắm ạ phù hợp với giá tiền shop đóng gói cẩn thận giao hàng nhanh 10đ,"[{'term': 'Áo xinh lắm ạ', 'polarity': 'positive'}, {'term': 'phù hợp với giá tiền', 'polarity': 'positive'}, {'term': 'shop đóng gói cẩn thận giao hàng nhanh 10đ', 'polarity': 'positive'}]","[{'category': 'General', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}]"
3094,"chất liệu:xấu màu sắc:tạm ổn đúng với mô tả:hơi ngắn cổ áo xấu, k hài lòng","[{'term': 'chất liệu:xấu', 'polarity': 'negative'}, {'term': 'hơi ngắn cổ áo xấu', 'polarity': 'negative'}, {'term': 'k hài lòng', 'polarity': 'negative'}]","[{'category': 'Material', 'polarity': 'negative'}, {'category': 'Design', 'polarity': 'negative'}, {'category': 'General', 'polarity': 'negative'}]"
2840,đúng với mô tả:khong chất liệu:vải màu sắc:trắng vải mỏng lắm mn cổ áo xấu kinh luôn hiuhiu vải cứ nhão nhão ý,"[{'term': 'vải mỏng lắm mn', 'polarity': 'negative'}, {'term': 'cổ áo xấu kinh luôn hiuhiu', 'polarity': 'negative'}, {'term': 'vải cứ nhão nhão ý', 'polarity': 'negative'}]","[{'category': 'Material', 'polarity': 'negative'}, {'category': 'Design', 'polarity': 'negative'}, {'category': 'Material', 'polarity': 'negative'}]"
6573,"Đúng với mô tả:đúng Màu sắc:hồng nhạt Chất liệu:thun coton Áo dễ thương, màu xinh xễu, giá cả học sinh, thơm mùi vải, giao hàng nhanh, quá tuyệt vời","[{'term': 'Áo dễ thương, màu xinh xễu', 'polarity': 'positive'}, {'term': 'giá cả học sinh', 'polarity': 'positive'}, {'term': 'giao hàng nhanh', 'polarity': 'positive'}, {'term': 'quá tuyệt vời', 'polarity': 'positive'}]","[{'category': 'Design', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
4087,"áo đẹp, vải đẹp, form chuẩn. giao hàng nhanh. tuyệt vời","[{'term': 'vải đẹp', 'polarity': 'positive'}, {'term': 'form chuẩn', 'polarity': 'positive'}, {'term': 'giao hàng nhanh', 'polarity': 'positive'}, {'term': 'áo đẹp,', 'polarity': 'positive'}, {'term': 'tuyệt vời', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
783,"chất liệu:đúng màu sắc:đúng áo đúng với hình ảnh, chất lượng vải mát, from ôm, màu trắng bị dơ ở phần dưới cổ, giặt ko ra, đóng gói bình thường đơn giản, mặc được chứ ko thích lắm.","[{'term': 'chất lượng vải mát', 'polarity': 'positive'}, {'term': 'from ôm, màu trắng bị dơ ở phần dưới cổ, giặt ko ra', 'polarity': 'neutral'}, {'term': 'đóng gói bình thường đơn giản', 'polarity': 'negative'}, {'term': 'mặc được chứ ko thích lắm', 'polarity': 'negative'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'neutral'}, {'category': 'Service', 'polarity': 'negative'}, {'category': 'General', 'polarity': 'negative'}]"
2211,"đồ colmate thì xịn òi, vải mát ko bị nhàu khi giặt, dùng đc bền và đóng gói rất chỉnh chu","[{'term': 'vải mát ko bị nhàu khi giặt, dùng đc bền', 'polarity': 'positive'}, {'term': 'đóng gói rất chỉnh chu', 'polarity': 'positive'}, {'term': 'đồ colmate thì xịn òi', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
3247,"chất liệu:đẹp màu sắc:giống hình áo đẹp, có box và card rất cẩn thận. 10 điểm cho sự đáng yêu. bố mình đi công tác rồi chưa thử đc nhưng chắc là vừa.","[{'term': 'chất liệu:đẹp', 'polarity': 'positive'}, {'term': 'có box và card rất cẩn thận. 10 điểm cho sự đáng yêu', 'polarity': 'positive'}, {'term': 'áo đẹp', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
4475,chất vải giống mô tả. hàng đóng gói rất tốt. sản phẩm trên cả tuyệt vời. cảm ơn shop nhiều nhá!,"[{'term': 'chất vải giống mô tả', 'polarity': 'positive'}, {'term': 'hàng đóng gói rất tốt', 'polarity': 'positive'}, {'term': 'sản phẩm trên cả tuyệt vời. cảm ơn shop nhiều nhá!', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
3929,"áo rẻ mà chất đẹp lắm mọi người ơi, nên mua mọi người nhé, shop giao hàng nhanh, trả lời tin nhắn cũng nhanh ạ, lâng sau sẽ tiếp tục ủng hộ shop","[{'term': 'áo rẻ', 'polarity': 'positive'}, {'term': 'mà chất đẹp lắm mọi người ơi', 'polarity': 'positive'}, {'term': 'shop giao hàng nhanh, trả lời tin nhắn cũng nhanh ạ,', 'polarity': 'positive'}]","[{'category': 'Price', 'polarity': 'positive'}, {'category': 'Material', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}]"
4698,chất liệu:ổn màu sắc:đẹp đúng với mô tả:ổn đóng gói rất đẹp. đánh giá mang tính nhận xu. màu đẹp.,"[{'term': 'chất liệu:ổn', 'polarity': 'positive'}, {'term': 'màu sắc:đẹp', 'polarity': 'positive'}, {'term': 'đóng gói rất đẹp', 'polarity': 'positive'}, {'term': 'màu đẹp.', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}]"
258,"áo đẹp, chất vải dày dặn, mặc đúng form người. giao hàng nhanh + anh shiper nhiệt tình","[{'term': 'chất vải dày dặn', 'polarity': 'positive'}, {'term': 'mặc đúng form người', 'polarity': 'positive'}, {'term': 'giao hàng nhanh + anh shiper nhiệt tình', 'polarity': 'positive'}, {'term': 'áo đẹp', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
2786,"màu sắc:nâu đúng với mô tả:tạm chất liệu:thun mỏng mua live nên cũng rẻ, vải mỏng, form to, có ít chỉ thừa, gói hàng vũng tạm, giao đúng hẹn tầm 3 ngày. nói chung rẻ nên cũng tạm thui chứ không đúng ý mình lắm. chúc shop buôn may bán đắt ","[{'term': 'vải mỏng', 'polarity': 'positive'}, {'term': 'form to, có ít chỉ thừa', 'polarity': 'neutral'}, {'term': 'mua live nên cũng rẻ', 'polarity': 'positive'}, {'term': 'gói hàng vũng tạm, giao đúng hẹn tầm 3 ngày', 'polarity': 'neutral'}, {'term': 'nói chung rẻ nên cũng tạm thui chứ không đúng ý mình lắm', 'polarity': 'negative'}]","[{'category': 'Price', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'neutral'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'neutral'}, {'category': 'General', 'polarity': 'negative'}]"
2583,áo đẹp nha m.n kham thảo ạ chất dày giao hàng lại nhanh nữa ak shop cũng nhiệt tình lắm ạ cảm ơn shop e rất hài lòng,"[{'term': 'chất dày', 'polarity': 'positive'}, {'term': 'giao hàng lại nhanh nữa ak shop cũng nhiệt tình lắm ạ cảm ơn shop e rất hài lòng', 'polarity': 'positive'}, {'term': 'áo đẹp nha m.n kham thảo', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
4119,"chất liệu:poly màu sắc:chuẩn đúng với mô tả:áo đúng với mô tả giao hàng nhanh, áo rất đẹp, màu chuẩn, đáng tiền mua","[{'term': 'màu chuẩn,', 'polarity': 'positive'}, {'term': 'đáng tiền mua', 'polarity': 'positive'}, {'term': 'áo rất đẹp', 'polarity': 'positive'}, {'term': 'giao hàng nhanh', 'polarity': 'positive'}]","[{'category': 'Design', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}]"
2744,áo rất đẹp. mặc mát ck mình rất thích. k nghĩ là có 89k mà mua dc áo đẹp đến vậy. qá xuất sắc nên mua nha mn sẽ ủng hộ tiếp ,"[{'term': 'mặc mát ck mình rất thích', 'polarity': 'positive'}, {'term': 'k nghĩ là có 89k mà mua dc áo đẹp đến vậy', 'polarity': 'positive'}, {'term': 'áo rất đẹp.', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
2713,"chất liệu:vải mềm mịn mát màu sắc:màu chuẩn hình, tôn da đúng với mô tả:hàng đẹp chuẩn hình áo mềm mát, giá sale quá hời lun lại còn đc áp thêm mã giảm giá, shop quá đỉnh","[{'term': 'chất liệu:vải mềm mịn mát', 'polarity': 'positive'}, {'term': 'áo mềm mát', 'polarity': 'positive'}, {'term': 'giá sale quá hời lun lại còn đc áp thêm mã giảm giá', 'polarity': 'positive'}, {'term': 'shop quá đỉnh', 'polarity': 'positive'}, {'term': 'màu sắc:màu chuẩn hình, tôn da', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Material', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}]"
187,đúng với mô tả:đúng chất liệu:hơi mỏng màu sắc:đẹp sản phẩm phù hợp với giá tiền,"[{'term': 'chất liệu:hơi mỏng', 'polarity': 'neutral'}, {'term': 'sản phẩm phù hợp với giá tiền', 'polarity': 'positive'}, {'term': 'đúng với mô tả:đúng', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'neutral'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
5019,"vải rất đẹp, shop giao nhanh, gói đẹp, kỹ, uy tín chất lượng tốt","[{'term': 'vải rất đẹp', 'polarity': 'positive'}, {'term': ', uy tín chất lượng tốt', 'polarity': 'positive'}, {'term': 'shop giao nhanh, gói đẹp, kỹ', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}]"
1494,"giao nhah, vải tốt mk rất ưg, mà size xl mặc hơi ôm :), lần s đặt thêm mấy màu nx <3","[{'term': 'vải tốt mk rất ưg', 'polarity': 'positive'}, {'term': 'mà size xl mặc hơi ôm', 'polarity': 'neutral'}, {'term': 'giao nhah', 'polarity': 'positive'}, {'term': 'lần s đặt thêm mấy màu nx <3', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'neutral'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
2280,đúng với mô tả:chất liệu vải tốt thoáng mát đường chỉ may rất đẹp cảm ơn shop chất liệu:mịn màng thoáng mát màu sắc:phù hợp,"[{'term': 'chất liệu vải tốt thoáng mát', 'polarity': 'positive'}, {'term': 'đường chỉ may rất đẹp', 'polarity': 'positive'}, {'term': 'chất liệu:mịn màng thoáng mát', 'polarity': 'positive'}, {'term': 'màu sắc:phù hợp', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}]"
289,"giao hàng nhanh, vải, màu đẹp, đúng size. lần đầu mua của shop nhưng rất hài lòng. sẽ ủng hộ tiếp","[{'term': 'giao hàng nhanh', 'polarity': 'positive'}, {'term': 'vải, màu đẹp', 'polarity': 'positive'}, {'term': 'màu đẹp, đúng size', 'polarity': 'positive'}]","[{'category': 'Service', 'polarity': 'positive'}, {'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}]"
5739,"Chất liệu:mỏng Đúng với mô tả:đúng Màu sắc:màu nâu nhưng ở ngoài màu nó bị bạc với cũ Áo mỏng thôi hình in như hình ok bám vải, thấm hút mồ hôi. Sau lưng áo có khâu tag da màu đen 1m68 mặc size L nhé. Giao hàng nhanh áo về hơi có mùi. Đường may cẩn thận dày dặn, cổ có bo chun, áo mặc sẽ bị phai màu nhưng không bị rão đâu","[{'term': 'Màu sắc:màu nâu nhưng ở ngoài màu nó bị bạc với cũ', 'polarity': 'negative'}, {'term': 'Áo mỏng thôi hình in như hình ok bám vải, thấm hút mồ hôi', 'polarity': 'neutral'}, {'term': 'Giao hàng nhanh', 'polarity': 'positive'}, {'term': 'Đường may cẩn thận dày dặn, cổ có bo chun', 'polarity': 'positive'}]","[{'category': 'Design', 'polarity': 'negative'}, {'category': 'Material', 'polarity': 'neutral'}, {'category': 'Service', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}]"
2972,"vải đẹp, kiểu dáng cũng khá ưng ý. dựa theo đánh giá của mọi người mà ngay lần đầu tiên mình đã mua 2 áo. bạn nào có ý định mua thì đừng ngần ngại nhé. áo đẹp, giá lại mềm.","[{'term': 'vải đẹp', 'polarity': 'positive'}, {'term': 'kiểu dáng cũng khá ưng', 'polarity': 'positive'}, {'term': 'giá lại mềm', 'polarity': 'positive'}, {'term': 'dựa theo đánh giá của mọi người mà ngay lần đầu tiên mình đã mua 2 áo. bạn nào có ý định mua thì đừng ngần ngại nhé. áo đẹp', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
2018,"hàng giống mô tả, đóng gói chắc chắn, giao hàng nhanh chóng, chất lượng với giá thế này là vượt trội, sẽ ủng hộ thêm các sản phẩm khác của shop. sản phẩm phù hợp giá tiền","[{'term': 'đóng gói chắc chắn, giao hàng nhanh chóng', 'polarity': 'positive'}, {'term': 'sản phẩm phù hợp giá tiền', 'polarity': 'positive'}, {'term': 'chất lượng với giá thế này là vượt trội, sẽ ủng hộ thêm các sản phẩm khác của shop', 'polarity': 'positive'}]","[{'category': 'Service', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}]"
4824,"mua với giá sale 92k không nghĩ là đẹp hết sẩy á mn ơi đồng nghiệp mình kêu chắc vải này 3 4 trăm vải đẹp lắm, form đẹp, màu đẹp, ny mình ko thích mặc màu hồng nhưng mua về cho áo này ưng lắm nên mua sẽ mua thêm các màu nữa","[{'term': 'mn ơi đồng nghiệp mình kêu chắc vải này 3 4 trăm vải đẹp lắm', 'polarity': 'positive'}, {'term': 'form đẹp, màu đẹp, ny mình ko thích mặc màu hồng nhưng mua về cho áo này ưng lắm nên mua sẽ mua thêm các màu nữa', 'polarity': 'positive'}, {'term': 'mua với giá sale 92k không nghĩ là đẹp hết sẩy á', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}]"
702,"shop gói hàng kỹ, vải áo thì đúng xịn luôn nha, ko có 1 cọng chỉ thừa nào. giá sale quá rẻ so với chất lượng. mình mua 3 cái 3 màu rất là ưng luôn, chồng đi làm xa rồi , hi vọng lúc ck về sẽ thích 3 cái áo vk mua ","[{'term': 'vải áo thì đúng xịn luôn nha', 'polarity': 'positive'}, {'term': 'ko có 1 cọng chỉ thừa nào', 'polarity': 'positive'}, {'term': 'giá sale quá rẻ so với chất lượng', 'polarity': 'positive'}, {'term': 'shop gói hàng kỹ', 'polarity': 'positive'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'positive'}, {'category': 'Price', 'polarity': 'positive'}, {'category': 'Service', 'polarity': 'positive'}]"
867,áo đcj chất vải hơi nóng nhưng so vs giá tiền là ok nha,"[{'term': 'áo đcj', 'polarity': 'positive'}, {'term': 'chất vải hơi nóng', 'polarity': 'negative'}, {'term': 'nhưng so vs giá tiền là ok nha', 'polarity': 'positive'}]","[{'category': 'General', 'polarity': 'positive'}, {'category': 'Material', 'polarity': 'negative'}, {'category': 'Price', 'polarity': 'positive'}]"
339,"màu sắc:trắng chất liệu:mềm mịn đúng với mô tả:đúng áo rất đẹp,vải mềm mịn nhưng lại hơi rộng","[{'term': 'chất liệu:mềm mịn', 'polarity': 'positive'}, {'term': 'đúng với mô tả:đúng áo rất đẹp', 'polarity': 'positive'}, {'term': 'vải mềm mịn', 'polarity': 'positive'}, {'term': 'nhưng lại hơi rộng', 'polarity': 'negative'}]","[{'category': 'Material', 'polarity': 'positive'}, {'category': 'General', 'polarity': 'positive'}, {'category': 'Material', 'polarity': 'positive'}, {'category': 'Design', 'polarity': 'negative'}]"
