id	original_sentence	aspect	label_id	label
66#94#0	chất liệu:cotton màu sắc:lxanh đúng với mô tả:đúng đồ đẹp dã man, giá hạt dẻ lắm luôn á mấy bà, giao hàng nhanh nữa, xịn xịn lắm nhen	Price	0	positive
42#93#0	đúng với mô tả:ok chất liệu:ok màu sắc:ok tin được k  t mua 2 áo giá 160k mà chất siêu xịn xò. còn có hộp xinh nữa. áo này giá 159k/1 áo cũng đã quá ưng cho đợt sale này roi. nên mua	Price	0	positive
122#139#0	áo đúng size, vải mát. mua cho ba mang thì ba thích nên khá hài lòng. mình k có ảnh và video nhma chất lượng oke lắm nhé. giá cả lại hợp lí nên sẽ ủng hộ lần sau	Price	0	positive
25#55#0	áo đcj chất vải hơi nóng nhưng so vs giá tiền là ok nha	Price	0	positive
0#13#0	rất đáng tiền. thật sự quá ưng từ chất vải đến form áo. quá đẹp. sẽ ủng hộ shop nhiều lần nữa….	Price	0	positive
46#80#0	chất liệu:vải màu sắc:đen đúng với mô tả:đúng chất lượng tương xứng với giá tiền. tuy hơi mỏng một chút nhưng mặc rất thoải mái,form đo vừa vặn, mát hơn so với áo cùng tầm tiền.	Price	0	positive
31#48#0	mua hàng mấy lần của shop rùi. nhìn chung giá ok, hàng khá chất lượng. mình mua cho bố và thấy khá ưng. các bạn nên mua nhé! shop đóng gói cẩn thận, đẹp mắt. chúc shop ngày càng phát triển!	Price	0	positive
70#107#0	mình mua 1 lần rồi, lần này mình mua 3 cái, rất ưng ý, mặc chuẩn đẹp, chất liệu so với giá tiền thì 10 điểm	Price	0	positive
20#30#0	vải áo siêu đẹp mát giá hợp lí shiper thân thiện lắm ạ sẽ ủng hộ tiếp	Price	0	positive
62#74#0	đúng với mô tả:đúng màu sắc:đen, nâu chất liệu:cotton tạm ổn, giá thành rẻ nên áo vậy cũng ok rồi	Price	0	positive
89#107#0	Màu sắc:pink Chất liệu:k biet Đúng với mô tả:80% Giao hàng nhanh, chất nóng và vải mỏng. Trong tầm giá thôi . Ai có đkien mua loại đẹp hơn mùa hè mặc mát	Price	1	neutral
82#118#0	Màu sắc:be Chất liệu:cotton Đúng với mô tả:đúng Áo xinh hình in ok vải đẹp và mát săn sale nên mua được với giá khá rẻ	Price	0	positive
0#12#0	giá thành rẻ đóng gói cẩn thận mà áo loại này hơi mỏng tang mặc có lộ zú k nhỉ	Price	0	positive
45#84#0	đường may ẩu quá, không như mong đợi hic hic giá này cũng ko rẻ mà làm thất vọng quá. mặc thì cũng đc vải thun.	Price	2	negative
57#89#0	đúng với mô tả:ko đúng lắm chất liệu:ko biết màu sắc:nâu chất vải so với giá tiền thì ok, có điều nó rộng khủng khiếp, có khi 70-80 cân vẫn mặc vừa	Price	0	positive
0#40#0	mua có voucher của shop nên giá rẻ 1 nửa, cơ mà vải có vẻ già dặn nhỉ	Price	0	positive
65#76#0	áo vải đẹp, thoáng mát, không nhăn. mua được ngày flash sale nên giá cực mềm. rất hài lòng.	Price	0	positive
71#103#0	Màu sắc:kem Đúng với mô tả:vừa Chất liệu:dày dặn Áo đẹp, chất dày dặn, quá phù hợp so với giá tiền luôn, recomend mn mua nha, giao hàng cũng nhanh. Mình cao m55 45kg sz M	Price	0	positive
8#58#0	mặc ổn. mua 1 tặng 1 quần short thể thao tính ra 1 cái 80k. mặc mát thoải mái, vận động dễ	Price	0	positive
13#33#0	áo chất đẹp, phù hợp với giá tiền. tuy nhiên đường may còn lỗi.	Price	0	positive
20#43#0	mình mua lần 2 rồi. quá ổn áp trong tầm giá. lên form chuẩn, cân nặng như shop mô tả tương đối chính xác với ck em. ai phân vân thì mua ngay nhen, mặc đi cf, ăn sáng quá là ukela	Price	0	positive
103#141#0	áo mát, đúng form, áo đen mặc lên nhìn ốm và khá lên dáng, áo xanh aqua tối hơn trong ảnh shop 1 chút, với giá flash sale thì rất rất ổn luôn	Price	0	positive
110#131#0	áo đẹp, vải ko dày ko mỏng sờ mát, mua cho ck mà ck chưa về kb có vừa ko.vừa lần sau làm vài cái mặc thay đổi.đáng tiền nên mua nhé	Price	0	positive
56#84#0	áo tốt nha mọi người, recoment mọi người nên mua áo này với lại giá hợp túi tiền nữa. áo của em bị lỗi có mấy chấm đen đen trên chữ hà nội, áo lần đầu mua thì hình in bị lem ra mặt sau	Price	0	positive
160#171#0	vải đẹp, kiểu dáng cũng khá ưng ý. dựa theo đánh giá của mọi người mà ngay lần đầu tiên mình đã mua 2 áo. bạn nào có ý định mua thì đừng ngần ngại nhé. áo đẹp, giá lại mềm.	Price	0	positive
109#133#0	mình vừa nhận được áo là vào đánh giá ngay luôn nè mng. áo đẹp y như hình luôn nha, sẽ tiếp tục ủng hộ shop. giá rẻ hàng chất lượng ạ 	Price	0	positive
28#95#0	áo giống hình tầm 60% thoi, nchung là ổn so với giá 29k, mình có voucher nên mua đc với giá 13k. rcm cho hssv muốn mua mặc ở nhàa hay đi chơi bth với bạn bè thoui nhess	Price	1	neutral
0#40#0	hàng sale nên giá vậy mình thấy hài lòng, form áo trẻ bố mình cũng thích 	Price	0	positive
98#145#0	đã nhận đc hàng, áo thun đẹp, vải chất lượng, đg may đẹp, mặc rất mát mẻ, mình mặc rất vừa người. mọi nên mua nhé hàng shop rẻ mà chất lượng lắm!	Price	0	positive
45#61#0	giao hàng nhanh, chất vải thì hơi nóng 1 tí, phù hợp giá tiền	Price	1	neutral
106#144#0	màu sắc:đẹp đúng với mô tả:giống với mô tả chất liệu:sp tốt so vơi giá thành sp đẹp. chất vãi thoáng mát. so với giá tiền thì tốt hơn mình tưởng. mang vừa khít. nói chung đẹp. sẽ ủng hộ shop tg tới !	Price	0	positive
73#79#0	Chất liệu:ok macwj dc hoiw mỏng Đúng với mô tả:ok Màu sắc:đúng như mô tả rẻ đẹp nên mua nha anh em .	Price	0	positive
0#25#0	áo rất ổn so với giá tiền. màu này bên ngoài tươi hơn, ko hiểu sao lên ảnh bị vậy.	Price	0	positive
84#105#0	chất liệu:tạm được màu sắc:đúng với mô tả áo đúng form, chất liệu tạm được thôi, so với giá thì tạm được. không biết sau khi dùng 1 thời gian giặt có bị bai nhão hay không	Price	1	neutral
90#140#0	vải chất đẹp, mịn, mặc thoáng mát, giặt không phai màu, shop tư vấn size mặc rất vừa vặn, nói chung là giá này quá ổn với sản phẩm nhận được, cho 10000 sao	Price	0	positive
124#149#0	màu sắc:cũng đc đúng với mô tả:kh đúng lắm chất liệu:vải nóng ,mỏng t tưởng về hình to ai dè bé tí mặc vào nóng vải mỏng le nhma 26k như vầy cx oke r	Price	1	neutral
31#60#0	khá hài lòng với chất liệu áo… hàng vs giá thì ntn là quá ok. chắc có lẽ sẽ ủng hộ thêm shop vào những lần có ý định mua hàng lần sau. đóng gói đảm bảo đẹp 	Price	0	positive
14#31#0	chất vải đẹp, giá cả phải chăng, hài lòng với sản phẩm, sẽ mua thêm	Price	0	positive
49#69#0	chất liệu:mỏng màu sắc:trắng đúng với mô tả:đúng phù hợp với giá tiền, mỏng, giao nhanh hơn mình nghĩ, ship nhanhh	Price	0	positive
28#49#0	vải mỏng, mặc vào rất nóng, tiền nào của nấy thôi! áo này chỉ mặc ở nhà, mặc ra ngoài dễ lộ bên trong nha	Price	1	neutral
35#52#0	màu sắc:xanh áo chất mát lắm mn ơi săn sale còn 150k một chiếc ship giao	Price	0	positive
0#44#0	săn được deal cực ngon. giá chỉ bằng một nửa mà mua được chiếc áo chất lượng. áo mặc mát, size đúng kích thước, vải mềm. 5 sao cho shop nhé!	Price	0	positive
182#206#0	Màu sắc:đúng Chất liệu:ko bt Đúng với mô tả:đúng , vải đẹp , mặt mát ko chỉ có thừa Giao nhanh lắm nha, mới đặt hqua hnay nhận đc hàng rùi Áo ko quá mỏng , ko dày , nói chung là oce hợp giá tiền nên mua nha	Price	0	positive
136#181#0	thật sự thất vọng, áo rất nhỏ, vải mỏng, kh giống mô tả, size m mà nhìn như áo em bé, ai có ý định mua thì căn nhắc việc lựa chọn size, may mà mua sale chứ mua giá gốc chắc tức chết =))	Price	1	neutral
0#26#0	áo săn sale nên giá cực rẻ.chất lượng tốt.gói hàng rất cẩn thận	Price	0	positive
74#108#0	đúng với mô tả:kh màu sắc:trắng vải hơi mỏng và hình hoa in hơi bé 1 chút nhưng so với giá thì như này là ok	Price	1	neutral
96#112#0	Áo bên ngoài màu xinh xỉu uo xỉu down lun á mn ơi mua đi đừng suy nghĩ nhiều đẹp chất lượng mát mà giá cả hợp lý	Price	0	positive
108#128#0	màu sắc:tốt đúng với mô tả:tốt chất liệu:tốt shop giao hàng nhanh, đóng gói sản phẩm cẩn thận, chất vải mát phù hợp với giá tiền song màu áo thực tế đậm hơn màu trong ảnh, lần sau sẽ ủng hộ shop tiếp	Price	0	positive
48#69#0	đồ đẹp chất mát mỏng vừa phải, siêu ưng luôn á. giá cả lại phải chăng. chân ái đây rồi 	Price	0	positive
109#122#0	chất liệu:tốt màu sắc:đẹp đúng với mô tả:đúng áo đẹp, chất liệu sờ thích, thoải mái. shop tư vấn nhiệt tình. ổn so với giá	Price	0	positive
84#97#0	màu áo bên ngoài đậm màu hơn, áo xanh lá cây mà sáng hơn trong hình, chất vải mỏng, giá cả hợp lý	Price	0	positive
15#46#0	mua lần 2 rùi, quá ưng vì rẻ mà chất lượng cao. fom đẹp chất đẹp. lần này mua giao hàng nhanh cực nhanh lun	Price	0	positive
149#174#0	đúng với mô tả:đúng chất liệu:vải cá sấu cotton màu sắc:cam nâu giao hàng nhanh, đóng gói kĩ, áo đẹp lắm mn ạ, vải co giãn tốt, nói chung là áo đẹp, chất lượng tốt giá rẻ nữa. nên mua	Price	0	positive
107#265#0	Màu sắc:hồng Đúng với mô tả:ok Chất liệu:cotton 250 Áo chất liệu cotton định lượng 250 chất vải dày cổ đẹp Áo mình mua lúc sale là 104k chất lượng hơn giá tiền áo này trc mình mua ở SLY HIGHLUB giá khoảng 165k-179k chất giống v lun á .Quá rẻ so vs chất lượng nha mn.Nên mua	Price	0	positive
0#51#0	sản phẩm phù hợp với giá tiền săn sale được giá hời hình ảnh mang tính chất lấy xu ạ :))	Price	0	positive
46#74#0	đúng với mô tả:đúng màu sắc:đúng vãi mõng nha nhưng vs tầm giá này là ok r	Price	1	neutral
45#116#0	chất liệu:đẹp màu sắc:xinh đúng với mô tả:có colmate xưa giờ chất lượng rất ổn định so với giá tiền nên recomend nha.	Price	0	positive
49#72#0	áo sờ thích dã man. shop bán đồ có tâm lắm luôn. mua săn sale giá bao rẻ	Price	0	positive
181#195#0	Chất liệu:vai thun co dan Màu sắc:hong pastel Đúng với mô tả:dung Hàng giao nhanh mà chất lượng lắm mng oi quá đỉnh luôn ý chất vải tuy k quá dày nhưng mặc rất thoải mái vừa vặn và giá thành rẻ ạ màu hồng xinh lắm ạ rcm nha	Price	0	positive
44#74#0	áo mẫu mã đẹp, y hình, chất vải hơi nilong, với giá tiền này thì chấp nhận ạ.	Price	1	neutral
65#107#0	màu sắc:đẹp đúng với mô tả:dung chất liệu:thun hàng đẹp vải okay khá rẻ so với gia tiền sẽ ủng hộ shop tiếp, đa mua hàng lần t2 rồi ạ!.. ship hàng nhanh	Price	0	positive
151#191#0	chất liệu:cotton màu sắc:đen đúng với mô tả:tạm nếu bạn nào không thích mặc áo kiểu vải mỏng thấy áo ngực bên trong thì không nên chọn mua màu trắng . hàng đẹp tiền nào của nấy thôi mọi người tóm lại là cũng ưng nha	Price	1	neutral
61#69#0	đúng với mô tả:không chất liệu:cotton áo quá bé so với ảnh , phí tiền	Price	2	negative
18#34#0	đã mua lần thứ 3, áo chuẩn giá trẻ, vải thoáng mát, mặc vừa size. đường chỉ may đẹp.	Price	0	positive
85#109#0	chất lượng tuyệt vời giao hàng nhanh shiper nhiệt tình lần sau sẽ mua vải rất ok đep giá rẻ nên mua nha mn ơi	Price	0	positive
126#140#0	Chất liệu:chất thun rất đẹp Màu sắc:trắng Đúng với mô tả:sản phẩm như hình Áo rất đẹp, sản phẩm như hình, chất thun dày dặn , giá cả rất ok.	Price	0	positive
95#111#0	Đúng với mô tả:đúng Chất liệu:khá ổn Màu sắc:trắng Sp đẹp đóng gói khá chắc chắn vải hơi mỏng, phù hợp giá tiền	Price	0	positive
116#178#0	Màu sắc:màu be, sáng Chất liệu::v khum biết, nhưng chất mát, ưng cực luôn Đúng với mô tả:áo đẹp, đóng gói cẩn thận, với giá này mua được áo này đã ngon hơn nhiều local brand khác	Price	0	positive
69#170#0	Đúng với mô tả:đúng với mô tả Màu sắc:đen Chất liệu:vải thun dễ chịu Hàng xịn giá rẻ mình mua hàng chỉ tốn vài chục vì có mã giảm của shoppe và shop quá rẻ cho 1 sản phẩm hàng giao nhanh mới đặt đc hai hôm mà hàng đã về rồi hàng đẹp chất lượng giá thành rẻ tiện lợi mặc đi học đi chơi đều được..... Hàng mẫu mã đẹp tiện lợi thịnh hành giới trẻ hiện nay yêu thích hàng ổn áp chất lượng cao mình đánh giá sản phẩm 5 sao . . .	Price	0	positive
59#78#0	Màu sắc:be Đúng với mô tả:ýe Chất liệu:vải Áo đẹp nha mn , phù hợp vs giá tiền Đất rừng phương Nam là tiểu thuyết của nhà văn Đoàn Giỏi viết về cuộc đời phiêu bạt của cậu bé tên An. Bối cảnh của tiểu thuyết là miền Tây Nam Bộ, Việt Nam vào những năm 1945, sau khi thực dân Pháp quay trở lại xâm chiếm Nam Bộ.	Price	0	positive
0#18#0	săn đc sale giá rẻ trông hơi đứng tuổi xíu nhưng cũng ok lắm nha nên mua	Price	0	positive
33#57#0	màu sắc:trắng chất liệu:hơi mỏng nhưng vs giá này thì oke	Price	1	neutral
8#41#0	vải ok, giá cả hợp lý đúng với chất lượng. vải mặc mát. đóng gói sản phẩm ok. giao hàng nhanh. lần sau sẽ ủng hộ shop tiếp. mua 3 màu màu nào cũng ưng ý cả.	Price	0	positive
0#40#0	ko nghĩ mức giá này mà có áo xịn đến vậy. chất liệu quá là ok. vải dày dặn. sẽ ủng hộ shop nhiều lần nữa	Price	0	positive
15#63#0	đóng goi đẹp . áo rẻ ko thích cho lắm nhưng với giá tiền thì ổn . giao hàng nhanh chóng . áo có cổ đẹp chất vải cung đẹp	Price	1	neutral
0#51#0	áo đẹp mà giá lại rẻ mình mua khi chỉ có 80k một áo nên là rất ưng ý ạ	Price	0	positive
48#62#0	Sản phẩm đúng như mô tả, đóng gói hàng kỹ càng, giá cả phù hợp và giao hàng nhanh chóng	Price	0	positive
50#71#0	chất lượng xịn xò, vải siêu đẹp luôn mọi người ạ. đáng đồng xèn bát gạo. lần sau sẽ ủng hộ tiếp	Price	0	positive
57#86#0	chất liệu:thoáng mát màu sắc:xanh mint đúng với mô tả:áo mua sale giá rẻ mà chất lượng, ủng hộ shop dài dài	Price	0	positive
50#109#0	chất liệu:ok màu sắc:ok đúng với mô tả:ok áo đẹp, săn sale nên giá hợp lý hơn, nếu ko có sale thì giá hơi cao	Price	0	positive
0#33#0	chất lượng quá ổn áp với giá tiền. rất đáng mua, giao hàng nhanh, fom ôm chuẩn người	Price	0	positive
51#71#0	màu sắc:nâu đúng với mô tả:tạm chất liệu:thun mỏng mua live nên cũng rẻ, vải mỏng, form to, có ít chỉ thừa, gói hàng vũng tạm, giao đúng hẹn tầm 3 ngày. nói chung rẻ nên cũng tạm thui chứ không đúng ý mình lắm. chúc shop buôn may bán đắt 	Price	0	positive
57#87#0	áo màu đẹp. vải đẹp. giao hành nhanh. dáng áo cũng ok. mua giờ sale nên giá cũng ok. hài lòng với sản phẩm	Price	0	positive
138#160#0	sản phẩm đẹp, chất lượng sản phẩm tuyệt vời, đóng gói sản phẩm đẹp mắt, shop phục vụ tốt , giao hàng nhanh, sẽ ủng hộ shop những lần sau, giá cả tốt, mn nên mua	Price	0	positive
18#38#0	hàng đẹp lắm mn ..phù hợp với giá tiền, vải thun mỏng mát êm đẹp	Price	0	positive
73#113#0	không mặc nên không biết chất có thích không nhưng mà khá là ưng chất áo sale nên là chất so với tiền thì khá hời nên mua và cảm nhận	Price	0	positive
82#102#0	đúng với mô tả:đẹp màu sắc:đen chất liệu:cotton khô giao hàng nhanh, vải cũng đẹp phù hợp với giá tiền nhưng hình ở giữa hơi nhỏ làm to ra chút xíu sẽ đẹp hơn, tôi thấy ah shiper cx đz.mik sẽ ủng hộ shop nhiều hơn	Price	0	positive
84#113#0	Đúng với mô tả:đúng Màu sắc:be Chất liệu:vải Shop đóng gói hàng tốt giao hành nhanh sản phẩm phù hợp với giá tiền	Price	0	positive
14#23#0	chất vãi ok , đáng tiền , nên mua nha chị em ! a nhà mình cao 1m78 nặng 68kg mà phải mua size xxl mới vừa	Price	0	positive
77#107#0	đường may cẩn thận, màu sắc đậm hơn ảnh chụp,chưa mặc thử nhưng chắc sẽ vừa, nói chung phù hợp với giá tiền	Price	0	positive
32#52#0	Màu sắc:be Áo xinh lắm mấy bạn, phù hợp với giá tiền, mọi người nên mua nhé	Price	0	positive
78#97#0	Áo vải rất ưng nha, vải cotton nhìn rất là thỏi mái ... giao hàng cũng nhanh, canh sale mua áo rẻ. Mình khá là ưng	Price	0	positive
0#21#0	hàng vừa với giá tiền mặc dù 3158 nma mỏng . tiền nào của nấy	Price	1	neutral
125#135#0	chất liệu:vải đúng với mô tả:hơi hơi màu sắc:trắng áo rất rất mỏng lun ý, lúc mở ra còn có mùi j nữa á nghe khó chịu cực kì. nma giá rẻ như z thì coi như cx ok	Price	1	neutral
19#39#0	chất liệu vải mát, mua sale với giá tốt, sẽ tiếp tục ủng hộ shop,	Price	0	positive
102#117#0	áo mỏng nhẹ , màu rất đẹp luôn . ck mình 1m63 50kg mặc m okie nha . kì trước mua size s bó quá trời . giá cả hợp lý . gói cẩn thân	Price	0	positive
69#79#0	Áo xinh lắm giao hàng nhanh đóng gói kĩ càng nên mua nha chất vải ổn giá hợp lí	Price	0	positive
7#20#0	áo đẹp rất đáng tiền vải dày dặn form vừa người mặc rất thoải mái nên mua nha	Price	0	positive
65#85#0	giao hàng nhanh, đóng gói sp chắc chắn, chất vải rất đẹp và mát, phù hợp với giá tiền	Price	0	positive
96#117#0	chất liệu:cotton đúng với mô tả:đúng màu sắc:xám nhạt ok. màu chuẩn, đẹp, không có gì phải chê. giá tiền cũng hợp lý.	Price	0	positive
97#133#0	chất liệu:mỏng quá màu sắc:đúng đúng với mô tả:đúng mỏng quá dễ bị dãn mặc mùa hè thì thoáng mát nhưng giá ổn nên như vậy cũng tạm đc	Price	1	neutral
34#54#0	áo đẹp, chất lượng như mong muốn, giá thành quá hợp lí. lần sau sẽ tiếp tục ủng hộ shop.hình ảnh chỉ mang tc minh họa	Price	0	positive
83#102#0	vừa form, nhưng chất liệu có vẻ hơi nóng, mặc lên chuẩn size theo tư vấn của shop, phù hợp vs giá tiền	Price	0	positive
24#55#0	màu sắc đúng với mô tả. chất lượng phù hợp với giá tiền. nên mua nhé mọi người.	Price	0	positive
69#164#0	Màu sắc:Đúng Đúng với mô tả:Đúng Chất liệu dày dặn đường may thì đẹp Mình mua đc giá sale áo với quần chỉ 2 trăm mấy ngìn thôi quá rẻ cho 1 bộ đồ dày dặn chất lượng Hình in trên áo đẹp nha, mọi người nên mua ạ	Price	0	positive
30#56#0	shop giao đúng mẫu đúng màu , vãi đẹp hơn cả sự mong đợi so với gia tiền ,mọi người nên mua ạ ,cho shop 5* lần sau sẽ ủng hộ shop ạ	Price	0	positive
73#85#0	mình mua về cho bố. bố mình bảo áo mặc thoáng dễ giặt chất hơi nóng chút nhưng giá ok	Price	0	positive
48#117#0	đúng với mô tả:chuẩn màu sắc:đẹp chất liệu:mats đã mua lần 2 còn săn dk sale giá rẻ nên rất ưng ý nên mua nhé các bạn	Price	0	positive
9#61#0	hơi mỏng nhưng chất lượng như vậy là phù hợp với giá tiền rồi , giao hàng nhanh 	Price	1	neutral
57#77#0	chất liệu:mat màu sắc:đen và xanh chata liệu sờ khá mát. phù hợp với giá tiền. đúng phom chuẩn	Price	0	positive
59#62#0	giao hàng nhanh, áo thơm, đóng hàng cẩn thận, áo cũng đẹp, rẻe	Price	0	positive
89#135#0	chất liệu:cotton su đúng với mô tả:khá đúng màu sắc:đen áo in hình khá đẹp, vải hơi mỏng nhưng với giá này thì cũng không yêu cầu nhiều.	Price	1	neutral
44#95#0	Áo đẹp lắm đó , chất dày, hình in sắc nét , nói chung với cái giá tiền đó thì ko có j để chê cả 10₫₫₫	Price	0	positive
20#36#0	Áo dày dặn chất đẹp ok trong tầm giá, mình ở HN nên giao hơi lâu xíu. Sẽ ủng hộ shop thêm lần sau	Price	0	positive
36#48#0	Màu trắng đẹp, vải ko dày, ko mỏng, hợp giâ tiền Hình in oke, mn nên mua trải nghiệm thử ạ Mình m53 46kg sizeM vừa in	Price	0	positive
38#72#0	shop giao đúng mẫu đúng màu , vãi đẹp hơn cả sự mong đợi so với gia tiền ,mọi người nên mua ạ ,cho shop 5* lần sau sẽ ủng hộ shop ạ	Price	0	positive
9#28#0	đồ xinh, săn được với giá rẻ, shop đóng hàng cẩn thận giao rất nhanh. sẽ ủng hộ thêm ạ	Price	0	positive
16#48#0	hàng giao nhanh săn đã flash sale nên giá quá rẻ chất lượng rất ok quà tặng ưng ý	Price	0	positive
129#139#0	mình đã mua lần t2 của shop, cực kì ưng ý. giao hàng nhanh, vải rất đẹp, chất lượng tốt chứ k bị chảy áo hay bị xù khi giặt máy, giá lại rẻ. sẽ ủng hộ shop thêm nữa 	Price	0	positive
89#102#0	chất liệu:mát đúng với mô tả:đúng sản phẩm hoàn thiện rất tốt, form đẹp, vải thoáng mát, giá sinh viên, đóng gói cũng đẹp nói chung là rất chỉnh chu	Price	0	positive
54#114#0	chất liệu:mát màu sắc:đen đúng với mô tả:sản phẩm đẹp phù hợp với giá tiền k nghĩ là rẻ thế mà áo nhận lại quá ứng	Price	0	positive
22#57#0	chất lượng tuyệt vời, mua được giá sale khá thích phù hợp, tiếp tục uh	Price	0	positive
0#5#0	áo rẻ mà chất đẹp lắm mọi người ơi, nên mua mọi người nhé, shop giao hàng nhanh, trả lời tin nhắn cũng nhanh ạ, lâng sau sẽ tiếp tục ủng hộ shop	Price	0	positive
51#100#0	Vải dày dặn đẹp, from rộng lắm, màu sắc chuẩn đẹp, săn sale quá rẻ luôn, sẽ quay lại ủng hộ shop nữa	Price	0	positive
124#145#0	Màu sắc:đen Đúng với mô tả:cũng đúng Chất liệu:không rõ nữa đóng gói ổn áp he, giao khá nhanh, chất lượng thì ko phải bàn ạ tiền nào của đấy thoi	Price	0	positive
106#122#0	áo đẹp lắm mn ơi. em mua cả nhà , lần đầu mua 2, lần sau mua 7. cái nào cũng đẹp, mặc đồng phục quâ chửn, vừa rẻ vừa đẹp ạ	Price	0	positive
8#44#0	áo đẹp, giống mẫu so với giá thì chất khá ổn, shop đóng gói cẩn thận cho shop 5 sao nhé!	Price	0	positive
32#51#0	Shop giao nhanh Chất vải khá ok Săn được giá rẻ nữa Đóng gói khá ổn	Price	0	positive
0#22#0	sản phẩm giá cả hợp lý, shop đóng gói rất kỹ, chưa sử dụng nên không biết oke hong nhưng giá cả này thì quá oke rồi ạ	Price	0	positive
0#64#0	lần đầu tiên mua áo của shop đúng hôm sale 11/11 nên được giá rẻ, giao hàng nhanh, chất liệu thoáng mát, co dãn, cảm ơn shop rất nhiều vì đây món quà đầu tiên mình tặng bố  cho shop 5+ sao vì đóng gói xịn xò, sẽ ủng hộ shop dài dài hihi.	Price	0	positive
72#107#0	hình ảnh ko liên quan , áo rộng xĩu luôn á , vải đẹp in hình xinh lắm , nói chung vs giá này là quá ổn luôn	Price	0	positive
67#102#0	Áo cute lớm nha mọi người. Mặc mát, thoải mái, vải okela quá chừi. Săn sale trên live giá cũm ngon nựa. Sốp rep tin nhắn cute lém. Sẽ quay lại ủng hộ ạ. Mình 1m60 55kg nha mặc qua nửa mông á, thoải mái chứ khum bị chật hay ngắn	Price	0	positive
39#77#0	uầy. biết shop này sớm thì có vẻ ngon. áo rẻ 89k. lại còn được áp mã các kiểu. quá thích luôn mấy bạn ạ. nên mua shop này nhé. chuẩn bị hàng, ship nội thành rất nhanh. vải mát, co dãn, hầu như không nhăn, chỉ dư hầu như không có. mình 67kg. có bụng vừa. mặc size xl khá vừa đẹp nun ạ.	Price	0	positive
69#110#0	chất áo đẹp,mặc mát, dáng áo chuẩn size,vừa và đẹp,màu áo giống ảnh. giá tiền quá rẻ so với chất lượng của áo.	Price	0	positive
92#109#0	áo vải đẹp, khi có sự cố ship ko lấy được hàng mình phản hồi shop xử lý rất nhanh. form đẹp giá cả phải chăng. sẽ ủng hộ nhiều lần nữa	Price	0	positive
19#25#0	mua lần thứ 3 rồi, giá ổn, chất lượng tương xứng. sẽ còn mua lại nữa, hy vọng chất lượng không đổi.	Price	0	positive
99#128#0	Đúng với mô tả:chất vải khá dày ok nha mấy bà tui sẽ ủng hộ shop dài dài Màu sắc:đen 10/10 mê luôn với giá tiền này thì wa tuyệt tui kh nhận pr đâu mấy bà ui	Price	0	positive
57#85#0	Áo siêu xinh mà chất liệu cũng siêu mát và xịn luôn nhé! Giá thành lại rất hợp lý nữa	Price	0	positive
35#48#0	giao hàng hơi lâu xíu nhưng k sao, giá rẻ hợp lý, vải chất lượng có vẻ mát cho shop 5 sao	Price	0	positive
24#34#0	ao dung nhu mo ta, dep, gia hop ly, giao nhanh nhu an cuop, cho shop 5 sao	Price	0	positive
68#88#0	Màu sắc:đen Đúng với mô tả:quá đúng Chất liệu:cotton áo đẹp lắm nha phù hợp với giá tiền chất vải dày dặn nói chung là rất ưng 9/10 nhe, nên mua	Price	0	positive
28#59#0	sản phẩm đúng với quảng cáo chất lượng phù hợp với giá tiền lần sau sẽ ủng hộ shop	Price	0	positive
13#55#0	đẹp, vải mát giá rẻ. mẫu này ra shop chắc trên 200k. ok. sẽ ủng hộ tiếp nhưng nên nhập thêm nhiều mẫu nha shop	Price	0	positive
47#60#0	hình ảnh chỉ mang tính châtd nhận xu. hàng ok. giá cả hợp lý. sẽ ủng hộ thêm	Price	0	positive
8#15#0	áo đẹp, giá tốt, form chuẩn, đặt 7 cái rồi.. quá ok.nên mua.	Price	0	positive
170#215#0	ít sản phẩm của shop nào làm mình hài lòng như tại pazzin. mua lần hai tại shop. shop phục vụ chu đáo. áo có form vừa fit, vải đẹp, co dãn thấm hút tốt, đường may tỉ mỉ, giá thì quá là rẻ cho một sản phẩm chất lượng. nên mua	Price	0	positive
0#24#0	săn sale rẻ như hàng chợ =)))))) áo xinh lắm, chất mát ưng nha	Price	0	positive
56#72#0	vải mỏng, k có chỉ thừa, tạm được, đường may chắc chắn, phù hợp giá tiền	Price	0	positive
66#99#0	xl hình ảnh ko đúng áo đã đem giặt. vải mặc rất ok co giãn tốt vs giá đấy quá ổn mọi ng nên mua nhé	Price	0	positive
84#127#0	đúng với mô tả:ok chất liệu:vải mỏng màu sắc:trắng chất này mặc nóng k thoát mồ hôi thôi thì săn seo dc 24k nên k đòi hỏi nhiều giao diện. đẹp nhưng mặc thì dc vài nước màu phun hn sẽ ra	Price	1	neutral
22#36#0	áo đẹp nha mọi người, giá cả hợp lí, sẽ ủng hộ shop lần sau, người việt nam ưu tiên dùng hàng việt nam	Price	0	positive
48#68#0	màu hơi tối, mặc mát, mùa hè mặc thì hết ý luôn.mua sale nên cũng rẻ	Price	0	positive
65#79#0	đúng với mô tả:đugs màu sắc:đen, nâu chất liệu:cotton áo hơi nhỏ ổn vs giá tiền giao hàng + đóng gói nhah	Price	0	positive
49#92#0	chất liệu:cotton đúng với mô tả:đúng màu sắc:đen với cái giá 19k này thì không đòi hỏi nhiều nhưng áo khá là mỏng và ngắn nhabfbabrabhbarbtahqhq	Price	1	neutral
